"date","id","totalCalls","answeredCalls","sales"
2015-01-01,68,50,15,3
2015-01-02,68,58,23,9
2015-01-03,68,72,30,8
2015-01-04,68,26,9,1
2015-01-05,68,NA,NA,NA
2015-01-06,68,NA,NA,NA
2015-01-07,68,33,11,1
2015-01-08,68,29,11,2
2015-01-09,68,50,26,4
2015-01-10,68,66,29,8
2015-01-11,68,61,18,4
2015-01-12,68,NA,NA,NA
2015-01-13,68,66,27,6
2015-01-14,68,NA,NA,NA
2015-01-15,68,NA,NA,NA
2015-01-16,68,NA,NA,NA
2015-01-17,68,NA,NA,NA
2015-01-18,68,NA,NA,NA
2015-01-19,68,39,16,5
2015-01-20,68,21,10,3
2015-01-21,68,65,33,5
2015-01-22,68,62,22,6
2015-01-23,68,27,11,1
2015-01-24,68,NA,NA,NA
2015-01-25,68,60,20,3
2015-01-26,68,NA,NA,NA
2015-01-27,68,34,17,2
2015-01-28,68,33,16,4
2015-01-29,68,52,17,2
2015-01-30,68,47,23,9
2015-01-31,68,55,24,8
2015-02-01,68,72,22,3
2015-02-02,68,NA,NA,NA
2015-02-03,68,20,7,1
2015-02-04,68,NA,NA,NA
2015-02-05,68,NA,NA,NA
2015-02-06,68,50,16,2
2015-02-07,68,61,20,5
2015-02-08,68,29,9,2
2015-02-09,68,67,21,4
2015-02-10,68,45,23,5
2015-02-11,68,NA,NA,NA
2015-02-12,68,62,30,5
2015-02-13,68,NA,NA,NA
2015-02-14,68,26,8,2
2015-02-15,68,27,7,1
2015-02-16,68,NA,NA,NA
2015-02-17,68,35,14,3
2015-02-18,68,51,16,4
2015-02-19,68,24,7,1
2015-02-20,68,NA,NA,NA
2015-02-21,68,38,14,2
2015-02-22,68,41,13,3
2015-02-23,68,72,22,4
2015-02-24,68,53,18,3
2015-02-25,68,NA,NA,NA
2015-02-26,68,61,29,4
2015-02-27,68,NA,NA,NA
2015-02-28,68,26,8,3
2015-03-01,68,56,25,9
2015-03-02,68,NA,NA,NA
2015-03-03,68,38,19,6
2015-03-04,68,28,9,1
2015-03-05,68,NA,NA,NA
2015-03-06,68,NA,NA,NA
2015-03-07,68,72,29,6
2015-03-08,68,61,26,9
2015-03-09,68,NA,NA,NA
2015-03-10,68,64,32,8
2015-03-11,68,NA,NA,NA
2015-03-12,68,NA,NA,NA
2015-03-13,68,55,20,3
2015-03-14,68,20,9,2
2015-03-15,68,60,31,4
2015-03-16,68,51,15,4
2015-03-17,68,30,12,4
2015-03-18,68,21,10,2
2015-03-19,68,NA,NA,NA
2015-03-20,68,NA,NA,NA
2015-03-21,68,44,19,6
2015-03-22,68,NA,NA,NA
2015-03-23,68,51,26,7
2015-03-24,68,28,11,2
2015-03-25,68,37,19,3
2015-03-26,68,20,7,1
2015-03-27,68,47,22,7
2015-03-28,68,NA,NA,NA
2015-03-29,68,70,28,4
2015-03-30,68,31,9,2
2015-03-31,68,34,9,2
2015-04-01,68,50,16,5
2015-04-02,68,40,19,4
2015-04-03,68,25,8,1
2015-04-04,68,NA,NA,NA
2015-04-05,68,NA,NA,NA
2015-04-06,68,NA,NA,NA
2015-04-07,68,42,13,3
2015-04-08,68,NA,NA,NA
2015-04-09,68,NA,NA,NA
2015-04-10,68,NA,NA,NA
2015-04-11,68,66,21,7
2015-04-12,68,30,9,2
2015-04-13,68,NA,NA,NA
2015-04-14,68,NA,NA,NA
2015-04-15,68,NA,NA,NA
2015-04-16,68,NA,NA,NA
2015-04-17,68,49,19,4
2015-04-18,68,NA,NA,NA
2015-04-19,68,40,14,5
2015-04-20,68,NA,NA,NA
2015-04-21,68,55,24,5
2015-04-22,68,38,19,6
2015-04-23,68,NA,NA,NA
2015-04-24,68,NA,NA,NA
2015-04-25,68,20,9,3
2015-04-26,68,NA,NA,NA
2015-04-27,68,46,14,5
2015-04-28,68,56,24,7
2015-04-29,68,NA,NA,NA
2015-04-30,68,24,11,3
2015-05-01,68,NA,NA,NA
2015-05-02,68,68,31,6
2015-05-03,68,30,15,4
2015-05-04,68,47,18,6
2015-05-05,68,NA,NA,NA
2015-05-06,68,66,25,7
2015-05-07,68,NA,NA,NA
2015-05-08,68,NA,NA,NA
2015-05-09,68,54,25,8
2015-05-10,68,47,14,4
2015-05-11,68,NA,NA,NA
2015-05-12,68,NA,NA,NA
2015-05-13,68,70,33,7
2015-05-14,68,NA,NA,NA
2015-05-15,68,53,16,3
2015-05-16,68,45,14,4
2015-05-17,68,49,21,5
2015-05-18,68,56,25,9
2015-05-19,68,72,34,10
2015-05-20,68,NA,NA,NA
2015-05-21,68,27,8,3
2015-05-22,68,NA,NA,NA
2015-05-23,68,NA,NA,NA
2015-05-24,68,27,8,3
2015-05-25,68,63,22,7
2015-05-26,68,56,16,3
2015-05-27,68,42,15,5
2015-05-28,68,NA,NA,NA
2015-05-29,68,NA,NA,NA
2015-05-30,68,26,9,3
2015-05-31,68,NA,NA,NA
2015-06-01,68,NA,NA,NA
2015-06-02,68,NA,NA,NA
2015-06-03,68,72,33,4
2015-06-04,68,68,27,11
2015-06-05,68,59,17,3
2015-06-06,68,57,28,9
2015-06-07,68,50,24,7
2015-06-08,68,NA,NA,NA
2015-06-09,68,62,30,4
2015-06-10,68,NA,NA,NA
2015-06-11,68,NA,NA,NA
2015-06-12,68,NA,NA,NA
2015-06-13,68,NA,NA,NA
2015-06-14,68,NA,NA,NA
2015-06-15,68,NA,NA,NA
2015-06-16,68,NA,NA,NA
2015-06-17,68,50,15,2
2015-06-18,68,40,18,5
2015-06-19,68,52,17,5
2015-06-20,68,72,35,8
2015-06-21,68,NA,NA,NA
2015-06-22,68,NA,NA,NA
2015-06-23,68,51,25,6
2015-06-24,68,NA,NA,NA
2015-06-25,68,71,35,8
2015-06-26,68,NA,NA,NA
2015-06-27,68,NA,NA,NA
2015-06-28,68,72,28,4
2015-06-29,68,55,27,10
2015-06-30,68,27,12,3
2015-07-01,68,NA,NA,NA
2015-07-02,68,32,13,2
2015-07-03,68,32,11,1
2015-07-04,68,NA,NA,NA
2015-07-05,68,NA,NA,NA
2015-07-06,68,24,7,1
2015-07-07,68,NA,NA,NA
2015-07-08,68,NA,NA,NA
2015-07-09,68,62,19,4
2015-07-10,68,NA,NA,NA
2015-07-11,68,NA,NA,NA
2015-07-12,68,67,31,4
2015-07-13,68,50,24,4
2015-07-14,68,64,21,5
2015-07-15,68,NA,NA,NA
2015-07-16,68,39,13,3
2015-07-17,68,22,9,2
2015-07-18,68,55,19,3
2015-07-19,68,NA,NA,NA
