"date","id","totalCalls","answeredCalls","sales"
2015-01-01,158,34,21,5
2015-01-02,158,32,9,2
2015-01-03,158,35,21,3
2015-01-04,158,21,12,2
2015-01-05,158,39,17,4
2015-01-06,158,17,6,1
2015-01-07,158,23,7,1
2015-01-08,158,42,10,2
2015-01-09,158,49,11,3
2015-01-10,158,28,4,1
2015-01-11,158,49,15,2
2015-01-12,158,18,7,0
2015-01-13,158,18,5,1
2015-01-14,158,42,7,1
2015-01-15,158,16,3,1
2015-01-16,158,31,14,4
2015-01-17,158,29,17,1
2015-01-18,158,30,12,2
2015-01-19,158,44,23,6
2015-01-20,158,42,10,3
2015-01-21,158,18,6,1
2015-01-22,158,49,12,1
2015-01-23,158,39,19,5
2015-01-24,158,16,4,0
2015-01-25,158,38,22,8
2015-01-26,158,31,11,2
2015-01-27,158,50,10,3
2015-01-28,158,32,14,2
2015-01-29,158,34,5,1
2015-01-30,158,19,8,1
2015-01-31,158,NA,NA,NA
2015-02-01,158,20,10,3
2015-02-02,158,19,6,0
2015-02-03,158,NA,NA,NA
2015-02-04,158,NA,NA,NA
2015-02-05,158,17,8,2
2015-02-06,158,37,21,2
2015-02-07,158,25,15,3
2015-02-08,158,NA,NA,NA
2015-02-09,158,50,11,3
2015-02-10,158,NA,NA,NA
2015-02-11,158,44,14,4
2015-02-12,158,NA,NA,NA
2015-02-13,158,31,15,2
2015-02-14,158,26,10,2
2015-02-15,158,36,18,2
2015-02-16,158,26,5,0
2015-02-17,158,NA,NA,NA
2015-02-18,158,23,11,4
2015-02-19,158,32,8,1
2015-02-20,158,49,23,3
2015-02-21,158,23,4,1
2015-02-22,158,21,10,1
2015-02-23,158,34,13,5
2015-02-24,158,49,29,7
2015-02-25,158,37,21,7
2015-02-26,158,32,14,2
2015-02-27,158,43,26,2
2015-02-28,158,46,16,3
2015-03-01,158,36,20,2
2015-03-02,158,39,23,2
2015-03-03,158,18,10,1
2015-03-04,158,40,15,3
2015-03-05,158,48,21,8
2015-03-06,158,34,17,4
2015-03-07,158,49,30,4
2015-03-08,158,31,7,2
2015-03-09,158,25,10,2
2015-03-10,158,30,6,1
2015-03-11,158,NA,NA,NA
2015-03-12,158,28,5,0
2015-03-13,158,19,4,0
2015-03-14,158,19,7,2
2015-03-15,158,24,11,1
2015-03-16,158,33,10,1
2015-03-17,158,15,4,1
2015-03-18,158,21,9,1
2015-03-19,158,NA,NA,NA
2015-03-20,158,41,20,7
2015-03-21,158,36,19,4
2015-03-22,158,26,6,1
2015-03-23,158,21,11,3
2015-03-24,158,NA,NA,NA
2015-03-25,158,47,7,1
2015-03-26,158,19,5,1
2015-03-27,158,NA,NA,NA
2015-03-28,158,17,6,2
2015-03-29,158,34,9,1
2015-03-30,158,43,7,2
2015-03-31,158,41,13,4
2015-04-01,158,35,16,4
2015-04-02,158,27,14,4
2015-04-03,158,NA,NA,NA
2015-04-04,158,35,12,2
2015-04-05,158,26,9,1
2015-04-06,158,NA,NA,NA
2015-04-07,158,46,15,4
2015-04-08,158,27,10,3
2015-04-09,158,29,16,1
2015-04-10,158,49,25,5
2015-04-11,158,41,8,1
2015-04-12,158,37,11,3
2015-04-13,158,24,14,3
2015-04-14,158,24,10,1
2015-04-15,158,33,20,4
2015-04-16,158,31,14,2
2015-04-17,158,42,21,4
2015-04-18,158,20,7,1
2015-04-19,158,NA,NA,NA
2015-04-20,158,33,20,7
2015-04-21,158,17,3,0
2015-04-22,158,19,6,1
2015-04-23,158,NA,NA,NA
2015-04-24,158,27,11,2
2015-04-25,158,26,15,2
2015-04-26,158,47,14,3
2015-04-27,158,NA,NA,NA
2015-04-28,158,47,7,2
2015-04-29,158,17,8,1
2015-04-30,158,30,5,0
2015-05-01,158,31,10,2
2015-05-02,158,32,16,2
2015-05-03,158,30,5,1
2015-05-04,158,37,14,3
2015-05-05,158,22,6,1
2015-05-06,158,41,15,2
2015-05-07,158,36,13,2
2015-05-08,158,31,13,3
2015-05-09,158,40,25,6
2015-05-10,158,NA,NA,NA
2015-05-11,158,NA,NA,NA
2015-05-12,158,36,11,4
2015-05-13,158,30,8,2
2015-05-14,158,NA,NA,NA
2015-05-15,158,37,21,2
2015-05-16,158,40,7,1
2015-05-17,158,37,8,1
