"date","id","totalCalls","answeredCalls","sales"
2015-01-01,65,NA,NA,NA
2015-01-02,65,76,41,10
2015-01-03,65,NA,NA,NA
2015-01-04,65,31,14,4
2015-01-05,65,24,3,1
2015-01-06,65,NA,NA,NA
2015-01-07,65,NA,NA,NA
2015-01-08,65,NA,NA,NA
2015-01-09,65,NA,NA,NA
2015-01-10,65,NA,NA,NA
2015-01-11,65,36,10,2
2015-01-12,65,NA,NA,NA
2015-01-13,65,NA,NA,NA
2015-01-14,65,52,26,3
2015-01-15,65,NA,NA,NA
2015-01-16,65,NA,NA,NA
2015-01-17,65,NA,NA,NA
2015-01-18,65,NA,NA,NA
2015-01-19,65,NA,NA,NA
2015-01-20,65,NA,NA,NA
2015-01-21,65,41,7,2
2015-01-22,65,49,16,2
2015-01-23,65,27,7,2
2015-01-24,65,NA,NA,NA
2015-01-25,65,NA,NA,NA
2015-01-26,65,NA,NA,NA
2015-01-27,65,NA,NA,NA
2015-01-28,65,NA,NA,NA
2015-01-29,65,41,14,1
2015-01-30,65,NA,NA,NA
2015-01-31,65,61,15,2
2015-02-01,65,NA,NA,NA
2015-02-02,65,NA,NA,NA
2015-02-03,65,NA,NA,NA
2015-02-04,65,NA,NA,NA
2015-02-05,65,NA,NA,NA
2015-02-06,65,NA,NA,NA
2015-02-07,65,NA,NA,NA
2015-02-08,65,NA,NA,NA
2015-02-09,65,NA,NA,NA
2015-02-10,65,NA,NA,NA
2015-02-11,65,32,11,2
2015-02-12,65,NA,NA,NA
2015-02-13,65,NA,NA,NA
2015-02-14,65,53,19,3
2015-02-15,65,28,12,2
2015-02-16,65,NA,NA,NA
2015-02-17,65,NA,NA,NA
2015-02-18,65,NA,NA,NA
2015-02-19,65,58,10,3
2015-02-20,65,NA,NA,NA
2015-02-21,65,69,41,12
2015-02-22,65,48,28,6
2015-02-23,65,59,21,8
2015-02-24,65,57,13,1
2015-02-25,65,NA,NA,NA
2015-02-26,65,NA,NA,NA
2015-02-27,65,48,15,3
2015-02-28,65,NA,NA,NA
2015-03-01,65,NA,NA,NA
2015-03-02,65,NA,NA,NA
2015-03-03,65,NA,NA,NA
2015-03-04,65,NA,NA,NA
2015-03-05,65,NA,NA,NA
2015-03-06,65,NA,NA,NA
2015-03-07,65,76,37,10
2015-03-08,65,NA,NA,NA
2015-03-09,65,48,25,6
2015-03-10,65,NA,NA,NA
2015-03-11,65,NA,NA,NA
2015-03-12,65,57,22,2
2015-03-13,65,NA,NA,NA
2015-03-14,65,NA,NA,NA
2015-03-15,65,NA,NA,NA
2015-03-16,65,51,13,1
2015-03-17,65,NA,NA,NA
2015-03-18,65,NA,NA,NA
2015-03-19,65,74,32,10
2015-03-20,65,33,20,3
2015-03-21,65,NA,NA,NA
2015-03-22,65,NA,NA,NA
2015-03-23,65,55,34,6
2015-03-24,65,NA,NA,NA
2015-03-25,65,NA,NA,NA
2015-03-26,65,NA,NA,NA
2015-03-27,65,46,19,3
2015-03-28,65,31,8,1
2015-03-29,65,NA,NA,NA
2015-03-30,65,NA,NA,NA
2015-03-31,65,71,10,2
2015-04-01,65,NA,NA,NA
2015-04-02,65,NA,NA,NA
2015-04-03,65,NA,NA,NA
2015-04-04,65,58,36,5
2015-04-05,65,NA,NA,NA
2015-04-06,65,NA,NA,NA
2015-04-07,65,NA,NA,NA
2015-04-08,65,30,12,2
2015-04-09,65,27,15,5
