"date","id","totalCalls","answeredCalls","sales"
2015-01-01,100,NA,NA,NA
2015-01-02,100,NA,NA,NA
2015-01-03,100,57,20,8
2015-01-04,100,NA,NA,NA
2015-01-05,100,NA,NA,NA
2015-01-06,100,NA,NA,NA
2015-01-07,100,31,15,5
2015-01-08,100,33,11,4
2015-01-09,100,NA,NA,NA
2015-01-10,100,NA,NA,NA
2015-01-11,100,NA,NA,NA
2015-01-12,100,26,7,0
2015-01-13,100,NA,NA,NA
2015-01-14,100,33,10,4
2015-01-15,100,33,10,2
2015-01-16,100,44,16,1
2015-01-17,100,NA,NA,NA
2015-01-18,100,49,15,2
2015-01-19,100,NA,NA,NA
2015-01-20,100,NA,NA,NA
2015-01-21,100,38,16,2
2015-01-22,100,38,9,1
2015-01-23,100,29,8,1
2015-01-24,100,79,35,12
2015-01-25,100,74,32,11
2015-01-26,100,NA,NA,NA
2015-01-27,100,50,22,6
2015-01-28,100,NA,NA,NA
2015-01-29,100,72,20,3
2015-01-30,100,NA,NA,NA
2015-01-31,100,47,12,3
2015-02-01,100,NA,NA,NA
2015-02-02,100,NA,NA,NA
2015-02-03,100,NA,NA,NA
2015-02-04,100,32,17,6
2015-02-05,100,38,23,10
2015-02-06,100,NA,NA,NA
2015-02-07,100,NA,NA,NA
2015-02-08,100,NA,NA,NA
2015-02-09,100,NA,NA,NA
2015-02-10,100,NA,NA,NA
2015-02-11,100,NA,NA,NA
2015-02-12,100,79,24,4
2015-02-13,100,NA,NA,NA
2015-02-14,100,71,42,8
2015-02-15,100,NA,NA,NA
2015-02-16,100,49,20,3
2015-02-17,100,NA,NA,NA
2015-02-18,100,48,15,6
2015-02-19,100,NA,NA,NA
2015-02-20,100,49,20,1
2015-02-21,100,39,25,10
2015-02-22,100,NA,NA,NA
2015-02-23,100,NA,NA,NA
2015-02-24,100,NA,NA,NA
2015-02-25,100,31,17,6
2015-02-26,100,NA,NA,NA
2015-02-27,100,62,17,7
2015-02-28,100,63,36,3
2015-03-01,100,72,28,8
2015-03-02,100,45,26,11
2015-03-03,100,NA,NA,NA
2015-03-04,100,NA,NA,NA
2015-03-05,100,NA,NA,NA
2015-03-06,100,NA,NA,NA
2015-03-07,100,NA,NA,NA
2015-03-08,100,NA,NA,NA
2015-03-09,100,NA,NA,NA
2015-03-10,100,NA,NA,NA
2015-03-11,100,63,40,13
2015-03-12,100,NA,NA,NA
2015-03-13,100,NA,NA,NA
2015-03-14,100,NA,NA,NA
2015-03-15,100,40,10,1
2015-03-16,100,NA,NA,NA
2015-03-17,100,NA,NA,NA
2015-03-18,100,NA,NA,NA
2015-03-19,100,NA,NA,NA
2015-03-20,100,NA,NA,NA
2015-03-21,100,NA,NA,NA
2015-03-22,100,NA,NA,NA
2015-03-23,100,NA,NA,NA
2015-03-24,100,35,21,3
2015-03-25,100,39,23,5
2015-03-26,100,NA,NA,NA
2015-03-27,100,71,45,20
2015-03-28,100,77,49,16
2015-03-29,100,35,14,4
2015-03-30,100,66,28,8
2015-03-31,100,NA,NA,NA
2015-04-01,100,NA,NA,NA
2015-04-02,100,NA,NA,NA
2015-04-03,100,NA,NA,NA
2015-04-04,100,NA,NA,NA
2015-04-05,100,47,19,7
