"date","id","totalCalls","answeredCalls","sales"
2015-01-01,175,34,6,1
2015-01-02,175,31,8,2
2015-01-03,175,25,6,2
2015-01-04,175,32,9,1
2015-01-05,175,NA,NA,NA
2015-01-06,175,NA,NA,NA
2015-01-07,175,50,18,3
2015-01-08,175,32,14,3
2015-01-09,175,46,25,3
2015-01-10,175,NA,NA,NA
2015-01-11,175,NA,NA,NA
2015-01-12,175,41,12,1
2015-01-13,175,NA,NA,NA
2015-01-14,175,18,6,0
2015-01-15,175,NA,NA,NA
2015-01-16,175,NA,NA,NA
2015-01-17,175,NA,NA,NA
2015-01-18,175,19,7,1
2015-01-19,175,NA,NA,NA
2015-01-20,175,NA,NA,NA
2015-01-21,175,27,7,0
2015-01-22,175,NA,NA,NA
2015-01-23,175,NA,NA,NA
2015-01-24,175,35,8,1
2015-01-25,175,35,10,2
2015-01-26,175,31,11,1
2015-01-27,175,46,27,9
2015-01-28,175,16,6,1
2015-01-29,175,NA,NA,NA
2015-01-30,175,NA,NA,NA
2015-01-31,175,NA,NA,NA
2015-02-01,175,28,9,3
2015-02-02,175,16,6,1
2015-02-03,175,25,11,3
2015-02-04,175,43,19,4
2015-02-05,175,NA,NA,NA
2015-02-06,175,29,13,2
2015-02-07,175,NA,NA,NA
2015-02-08,175,36,15,2
2015-02-09,175,46,11,3
2015-02-10,175,29,9,1
2015-02-11,175,NA,NA,NA
2015-02-12,175,41,11,3
2015-02-13,175,44,11,2
2015-02-14,175,47,24,6
2015-02-15,175,45,8,1
2015-02-16,175,NA,NA,NA
2015-02-17,175,NA,NA,NA
2015-02-18,175,35,15,2
2015-02-19,175,47,24,8
2015-02-20,175,42,21,4
2015-02-21,175,NA,NA,NA
2015-02-22,175,NA,NA,NA
2015-02-23,175,35,15,5
2015-02-24,175,45,12,1
2015-02-25,175,NA,NA,NA
2015-02-26,175,NA,NA,NA
2015-02-27,175,NA,NA,NA
2015-02-28,175,34,15,1
2015-03-01,175,32,5,0
2015-03-02,175,39,10,2
2015-03-03,175,NA,NA,NA
2015-03-04,175,22,4,1
2015-03-05,175,43,21,3
2015-03-06,175,25,5,0
2015-03-07,175,NA,NA,NA
2015-03-08,175,19,11,3
2015-03-09,175,46,7,2
2015-03-10,175,16,4,0
2015-03-11,175,35,5,0
2015-03-12,175,NA,NA,NA
2015-03-13,175,31,19,4
2015-03-14,175,46,23,3
2015-03-15,175,NA,NA,NA
2015-03-16,175,39,24,4
2015-03-17,175,48,9,2
2015-03-18,175,NA,NA,NA
2015-03-19,175,31,9,2
2015-03-20,175,27,10,3
2015-03-21,175,20,11,3
2015-03-22,175,35,5,0
2015-03-23,175,NA,NA,NA
2015-03-24,175,NA,NA,NA
2015-03-25,175,40,12,3
2015-03-26,175,19,11,1
2015-03-27,175,NA,NA,NA
2015-03-28,175,NA,NA,NA
2015-03-29,175,NA,NA,NA
2015-03-30,175,24,5,1
2015-03-31,175,34,15,2
2015-04-01,175,NA,NA,NA
2015-04-02,175,NA,NA,NA
2015-04-03,175,28,12,3
2015-04-04,175,23,6,1
2015-04-05,175,21,4,1
2015-04-06,175,NA,NA,NA
2015-04-07,175,44,20,4
2015-04-08,175,26,16,2
2015-04-09,175,25,9,1
2015-04-10,175,42,18,3
2015-04-11,175,33,20,6
2015-04-12,175,45,8,1
2015-04-13,175,NA,NA,NA
2015-04-14,175,19,11,1
2015-04-15,175,NA,NA,NA
2015-04-16,175,21,12,2
2015-04-17,175,NA,NA,NA
2015-04-18,175,22,7,1
2015-04-19,175,44,22,8
2015-04-20,175,NA,NA,NA
2015-04-21,175,28,5,1
2015-04-22,175,NA,NA,NA
2015-04-23,175,NA,NA,NA
2015-04-24,175,46,18,5
2015-04-25,175,41,26,4
2015-04-26,175,48,13,1
2015-04-27,175,27,14,2
2015-04-28,175,NA,NA,NA
2015-04-29,175,21,10,1
2015-04-30,175,18,8,2
2015-05-01,175,NA,NA,NA
2015-05-02,175,37,6,0
2015-05-03,175,19,7,2
2015-05-04,175,36,19,3
2015-05-05,175,21,4,0
2015-05-06,175,40,6,1
2015-05-07,175,47,13,2
2015-05-08,175,20,7,0
2015-05-09,175,35,22,6
2015-05-10,175,NA,NA,NA
2015-05-11,175,48,11,2
2015-05-12,175,42,21,4
2015-05-13,175,NA,NA,NA
2015-05-14,175,35,20,7
2015-05-15,175,38,16,3
2015-05-16,175,NA,NA,NA
2015-05-17,175,22,10,1
2015-05-18,175,27,4,0
2015-05-19,175,40,13,4
2015-05-20,175,NA,NA,NA
2015-05-21,175,36,17,5
2015-05-22,175,17,5,0
2015-05-23,175,NA,NA,NA
2015-05-24,175,46,28,5
2015-05-25,175,NA,NA,NA
2015-05-26,175,37,6,1
2015-05-27,175,24,13,2
2015-05-28,175,23,5,1
2015-05-29,175,49,26,9
2015-05-30,175,NA,NA,NA
2015-05-31,175,NA,NA,NA
2015-06-01,175,40,13,2
2015-06-02,175,NA,NA,NA
2015-06-03,175,49,17,3
2015-06-04,175,NA,NA,NA
2015-06-05,175,44,19,6
2015-06-06,175,NA,NA,NA
2015-06-07,175,19,8,1
2015-06-08,175,34,8,2
2015-06-09,175,NA,NA,NA
2015-06-10,175,22,8,2
2015-06-11,175,32,10,2
2015-06-12,175,17,4,0
2015-06-13,175,32,10,3
2015-06-14,175,38,12,3
2015-06-15,175,37,20,2
2015-06-16,175,44,15,3
2015-06-17,175,35,13,2
2015-06-18,175,NA,NA,NA
2015-06-19,175,34,5,1
2015-06-20,175,35,22,4
2015-06-21,175,20,11,1
2015-06-22,175,NA,NA,NA
2015-06-23,175,32,14,3
2015-06-24,175,40,10,3
2015-06-25,175,25,14,2
2015-06-26,175,35,6,1
2015-06-27,175,NA,NA,NA
2015-06-28,175,24,9,2
2015-06-29,175,16,5,1
2015-06-30,175,NA,NA,NA
2015-07-01,175,43,24,8
2015-07-02,175,21,7,0
2015-07-03,175,25,11,3
2015-07-04,175,NA,NA,NA
2015-07-05,175,43,23,6
2015-07-06,175,NA,NA,NA
2015-07-07,175,NA,NA,NA
2015-07-08,175,27,13,1
2015-07-09,175,NA,NA,NA
2015-07-10,175,40,16,5
2015-07-11,175,45,16,3
2015-07-12,175,NA,NA,NA
2015-07-13,175,39,17,4
2015-07-14,175,39,9,2
2015-07-15,175,24,11,3
2015-07-16,175,NA,NA,NA
2015-07-17,175,29,12,2
2015-07-18,175,49,18,6
2015-07-19,175,27,15,3
2015-07-20,175,15,2,0
2015-07-21,175,24,3,0
2015-07-22,175,36,16,6
2015-07-23,175,NA,NA,NA
2015-07-24,175,NA,NA,NA
2015-07-25,175,39,9,2
2015-07-26,175,23,4,1
2015-07-27,175,27,4,0
2015-07-28,175,NA,NA,NA
2015-07-29,175,NA,NA,NA
2015-07-30,175,NA,NA,NA
2015-07-31,175,NA,NA,NA
2015-08-01,175,NA,NA,NA
2015-08-02,175,26,4,1
2015-08-03,175,NA,NA,NA
2015-08-04,175,39,21,2
2015-08-05,175,22,8,1
2015-08-06,175,NA,NA,NA
2015-08-07,175,33,9,1
2015-08-08,175,25,8,1
2015-08-09,175,27,7,1
2015-08-10,175,20,7,2
2015-08-11,175,42,25,8
2015-08-12,175,44,13,1
2015-08-13,175,NA,NA,NA
2015-08-14,175,29,14,4
2015-08-15,175,NA,NA,NA
2015-08-16,175,31,13,4
2015-08-17,175,45,19,3
2015-08-18,175,NA,NA,NA
2015-08-19,175,NA,NA,NA
2015-08-20,175,32,7,1
2015-08-21,175,17,5,1
2015-08-22,175,NA,NA,NA
2015-08-23,175,27,12,2
2015-08-24,175,NA,NA,NA
2015-08-25,175,24,7,2
2015-08-26,175,24,7,0
2015-08-27,175,NA,NA,NA
2015-08-28,175,26,13,4
2015-08-29,175,22,5,1
2015-08-30,175,17,8,1
2015-08-31,175,NA,NA,NA
2015-09-01,175,NA,NA,NA
2015-09-02,175,23,9,2
2015-09-03,175,NA,NA,NA
2015-09-04,175,44,13,3
2015-09-05,175,15,2,0
2015-09-06,175,NA,NA,NA
2015-09-07,175,NA,NA,NA
2015-09-08,175,28,12,3
2015-09-09,175,NA,NA,NA
2015-09-10,175,18,3,0
2015-09-11,175,NA,NA,NA
2015-09-12,175,NA,NA,NA
2015-09-13,175,31,6,1
2015-09-14,175,49,8,2
2015-09-15,175,NA,NA,NA
2015-09-16,175,49,28,6
2015-09-17,175,32,12,3
2015-09-18,175,NA,NA,NA
2015-09-19,175,NA,NA,NA
2015-09-20,175,NA,NA,NA
2015-09-21,175,NA,NA,NA
2015-09-22,175,45,22,4
2015-09-23,175,NA,NA,NA
2015-09-24,175,18,7,2
2015-09-25,175,47,14,1
2015-09-26,175,22,3,1
2015-09-27,175,NA,NA,NA
2015-09-28,175,42,8,1
2015-09-29,175,48,23,4
2015-09-30,175,19,8,2
2015-10-01,175,32,14,2
2015-10-02,175,NA,NA,NA
2015-10-03,175,26,14,1
2015-10-04,175,29,8,2
2015-10-05,175,47,13,3
2015-10-06,175,46,20,5
2015-10-07,175,50,9,1
2015-10-08,175,24,13,1
2015-10-09,175,47,11,3
2015-10-10,175,24,15,3
2015-10-11,175,22,4,1
2015-10-12,175,20,11,4
2015-10-13,175,NA,NA,NA
2015-10-14,175,NA,NA,NA
2015-10-15,175,32,12,4
2015-10-16,175,NA,NA,NA
2015-10-17,175,NA,NA,NA
2015-10-18,175,43,7,1
2015-10-19,175,47,22,5
2015-10-20,175,NA,NA,NA
2015-10-21,175,NA,NA,NA
2015-10-22,175,NA,NA,NA
2015-10-23,175,NA,NA,NA
2015-10-24,175,43,6,2
2015-10-25,175,NA,NA,NA
2015-10-26,175,22,3,1
2015-10-27,175,30,10,1
2015-10-28,175,NA,NA,NA
2015-10-29,175,40,22,4
2015-10-30,175,NA,NA,NA
2015-10-31,175,NA,NA,NA
2015-11-01,175,47,28,5
2015-11-02,175,NA,NA,NA
2015-11-03,175,NA,NA,NA
2015-11-04,175,30,9,3
2015-11-05,175,30,19,2
2015-11-06,175,16,9,1
2015-11-07,175,34,12,2
2015-11-08,175,37,13,2
2015-11-09,175,NA,NA,NA
2015-11-10,175,38,7,2
2015-11-11,175,NA,NA,NA
2015-11-12,175,49,13,3
2015-11-13,175,NA,NA,NA
2015-11-14,175,NA,NA,NA
2015-11-15,175,40,13,3
2015-11-16,175,33,17,6
2015-11-17,175,29,10,3
2015-11-18,175,NA,NA,NA
2015-11-19,175,19,4,1
2015-11-20,175,17,3,0
2015-11-21,175,24,9,3
2015-11-22,175,NA,NA,NA
2015-11-23,175,38,8,2
2015-11-24,175,28,5,1
2015-11-25,175,48,28,7
2015-11-26,175,NA,NA,NA
2015-11-27,175,NA,NA,NA
2015-11-28,175,23,4,0
2015-11-29,175,22,4,0
2015-11-30,175,37,17,4
2015-12-01,175,NA,NA,NA
2015-12-02,175,NA,NA,NA
2015-12-03,175,NA,NA,NA
2015-12-04,175,NA,NA,NA
2015-12-05,175,25,6,2
2015-12-06,175,NA,NA,NA
2015-12-07,175,NA,NA,NA
2015-12-08,175,NA,NA,NA
2015-12-09,175,41,10,2
2015-12-10,175,NA,NA,NA
2015-12-11,175,NA,NA,NA
2015-12-12,175,NA,NA,NA
2015-12-13,175,NA,NA,NA
2015-12-14,175,25,13,4
2015-12-15,175,NA,NA,NA
2015-12-16,175,NA,NA,NA
2015-12-17,175,NA,NA,NA
2015-12-18,175,NA,NA,NA
2015-12-19,175,31,7,1
2015-12-20,175,23,13,2
2015-12-21,175,35,16,6
2015-12-22,175,38,6,1
2015-12-23,175,33,20,5
2015-12-24,175,33,19,6
2015-12-25,175,19,11,2
2015-12-26,175,43,8,0
2015-12-27,175,25,14,3
2015-12-28,175,38,18,2
2015-12-29,175,42,10,2
2015-12-30,175,38,20,7
2015-12-31,175,30,12,4
2016-01-01,175,NA,NA,NA
2016-01-02,175,NA,NA,NA
2016-01-03,175,49,7,2
2016-01-04,175,NA,NA,NA
2016-01-05,175,48,8,1
2016-01-06,175,36,8,2
2016-01-07,175,43,9,1
2016-01-08,175,29,18,5
2016-01-09,175,36,11,2
2016-01-10,175,26,13,2
2016-01-11,175,NA,NA,NA
2016-01-12,175,48,20,7
2016-01-13,175,21,6,1
2016-01-14,175,24,8,1
2016-01-15,175,28,8,2
2016-01-16,175,NA,NA,NA
2016-01-17,175,24,9,3
2016-01-18,175,NA,NA,NA
2016-01-19,175,46,15,4
2016-01-20,175,NA,NA,NA
2016-01-21,175,22,3,0
2016-01-22,175,28,16,5
2016-01-23,175,NA,NA,NA
2016-01-24,175,NA,NA,NA
2016-01-25,175,27,4,0
2016-01-26,175,34,17,2
2016-01-27,175,38,24,7
2016-01-28,175,NA,NA,NA
2016-01-29,175,NA,NA,NA
2016-01-30,175,NA,NA,NA
2016-01-31,175,29,15,3
2016-02-01,175,42,14,2
2016-02-02,175,24,3,0
2016-02-03,175,41,10,2
2016-02-04,175,34,16,6
2016-02-05,175,NA,NA,NA
2016-02-06,175,33,8,1
2016-02-07,175,NA,NA,NA
2016-02-08,175,47,28,5
2016-02-09,175,32,15,5
2016-02-10,175,NA,NA,NA
2016-02-11,175,30,11,3
2016-02-12,175,34,5,1
2016-02-13,175,36,11,1
2016-02-14,175,44,10,1
2016-02-15,175,NA,NA,NA
2016-02-16,175,44,11,2
2016-02-17,175,23,7,1
2016-02-18,175,21,7,1
2016-02-19,175,NA,NA,NA
2016-02-20,175,20,12,2
2016-02-21,175,NA,NA,NA
2016-02-22,175,42,21,7
2016-02-23,175,33,19,4
2016-02-24,175,37,12,3
2016-02-25,175,23,9,2
2016-02-26,175,39,20,3
2016-02-27,175,22,9,2
2016-02-28,175,31,6,1
2016-02-29,175,25,15,3
2016-03-01,175,15,7,1
2016-03-02,175,NA,NA,NA
2016-03-03,175,NA,NA,NA
2016-03-04,175,NA,NA,NA
2016-03-05,175,NA,NA,NA
2016-03-06,175,42,17,3
2016-03-07,175,36,22,6
2016-03-08,175,25,8,2
2016-03-09,175,34,8,3
2016-03-10,175,NA,NA,NA
2016-03-11,175,31,11,3
2016-03-12,175,38,18,2
2016-03-13,175,28,10,2
2016-03-14,175,46,23,3
2016-03-15,175,NA,NA,NA
2016-03-16,175,42,13,3
2016-03-17,175,25,7,2
2016-03-18,175,44,14,2
