"date","id","totalCalls","answeredCalls","sales"
2015-01-01,154,28,12,1
2015-01-02,154,NA,NA,NA
2015-01-03,154,NA,NA,NA
2015-01-04,154,67,27,10
2015-01-05,154,NA,NA,NA
2015-01-06,154,46,17,5
2015-01-07,154,NA,NA,NA
2015-01-08,154,NA,NA,NA
2015-01-09,154,42,9,3
2015-01-10,154,NA,NA,NA
2015-01-11,154,60,16,5
2015-01-12,154,NA,NA,NA
2015-01-13,154,NA,NA,NA
2015-01-14,154,NA,NA,NA
2015-01-15,154,NA,NA,NA
2015-01-16,154,50,12,1
2015-01-17,154,NA,NA,NA
2015-01-18,154,61,30,12
2015-01-19,154,NA,NA,NA
2015-01-20,154,NA,NA,NA
2015-01-21,154,71,38,5
2015-01-22,154,40,10,1
2015-01-23,154,29,6,1
2015-01-24,154,NA,NA,NA
2015-01-25,154,37,17,5
2015-01-26,154,63,21,5
2015-01-27,154,32,8,3
2015-01-28,154,NA,NA,NA
2015-01-29,154,58,12,1
2015-01-30,154,NA,NA,NA
2015-01-31,154,54,23,5
2015-02-01,154,NA,NA,NA
2015-02-02,154,56,23,4
2015-02-03,154,NA,NA,NA
2015-02-04,154,NA,NA,NA
2015-02-05,154,39,16,4
2015-02-06,154,NA,NA,NA
2015-02-07,154,33,8,3
2015-02-08,154,39,13,3
2015-02-09,154,NA,NA,NA
2015-02-10,154,NA,NA,NA
2015-02-11,154,NA,NA,NA
2015-02-12,154,53,27,7
2015-02-13,154,51,16,2
2015-02-14,154,NA,NA,NA
2015-02-15,154,NA,NA,NA
2015-02-16,154,33,14,2
2015-02-17,154,68,23,6
2015-02-18,154,31,16,6
2015-02-19,154,NA,NA,NA
2015-02-20,154,NA,NA,NA
2015-02-21,154,NA,NA,NA
2015-02-22,154,33,13,3
2015-02-23,154,32,14,5
2015-02-24,154,57,13,3
2015-02-25,154,NA,NA,NA
2015-02-26,154,66,32,10
2015-02-27,154,NA,NA,NA
2015-02-28,154,NA,NA,NA
2015-03-01,154,37,10,1
2015-03-02,154,NA,NA,NA
2015-03-03,154,NA,NA,NA
2015-03-04,154,NA,NA,NA
2015-03-05,154,33,7,2
2015-03-06,154,NA,NA,NA
2015-03-07,154,NA,NA,NA
2015-03-08,154,26,9,3
2015-03-09,154,NA,NA,NA
2015-03-10,154,NA,NA,NA
2015-03-11,154,65,18,6
2015-03-12,154,NA,NA,NA
2015-03-13,154,NA,NA,NA
2015-03-14,154,NA,NA,NA
2015-03-15,154,NA,NA,NA
2015-03-16,154,NA,NA,NA
2015-03-17,154,34,14,2
2015-03-18,154,NA,NA,NA
2015-03-19,154,NA,NA,NA
2015-03-20,154,NA,NA,NA
2015-03-21,154,60,11,1
2015-03-22,154,39,7,1
2015-03-23,154,NA,NA,NA
2015-03-24,154,NA,NA,NA
2015-03-25,154,57,17,6
2015-03-26,154,29,11,3
2015-03-27,154,55,19,5
2015-03-28,154,NA,NA,NA
2015-03-29,154,69,38,5
2015-03-30,154,39,14,4
2015-03-31,154,NA,NA,NA
2015-04-01,154,72,13,3
2015-04-02,154,NA,NA,NA
2015-04-03,154,62,24,8
2015-04-04,154,58,23,3
2015-04-05,154,40,10,2
2015-04-06,154,32,17,6
2015-04-07,154,NA,NA,NA
2015-04-08,154,NA,NA,NA
2015-04-09,154,37,20,4
2015-04-10,154,NA,NA,NA
2015-04-11,154,69,31,10
2015-04-12,154,NA,NA,NA
2015-04-13,154,47,26,5
2015-04-14,154,29,6,1
2015-04-15,154,52,9,2
2015-04-16,154,30,15,2
2015-04-17,154,52,14,2
2015-04-18,154,NA,NA,NA
2015-04-19,154,NA,NA,NA
2015-04-20,154,NA,NA,NA
2015-04-21,154,NA,NA,NA
2015-04-22,154,63,12,5
