"date","id","totalCalls","answeredCalls","sales"
2015-01-01,132,NA,NA,NA
2015-01-02,132,NA,NA,NA
2015-01-03,132,40,18,5
2015-01-04,132,NA,NA,NA
2015-01-05,132,18,9,1
2015-01-06,132,NA,NA,NA
2015-01-07,132,32,17,2
2015-01-08,132,NA,NA,NA
2015-01-09,132,24,11,1
2015-01-10,132,24,12,2
2015-01-11,132,NA,NA,NA
2015-01-12,132,22,5,1
2015-01-13,132,NA,NA,NA
2015-01-14,132,NA,NA,NA
2015-01-15,132,45,25,7
2015-01-16,132,39,14,2
2015-01-17,132,NA,NA,NA
2015-01-18,132,20,5,1
2015-01-19,132,42,10,1
2015-01-20,132,NA,NA,NA
2015-01-21,132,NA,NA,NA
2015-01-22,132,28,15,4
2015-01-23,132,NA,NA,NA
2015-01-24,132,NA,NA,NA
2015-01-25,132,39,16,3
2015-01-26,132,27,15,5
2015-01-27,132,16,9,3
2015-01-28,132,NA,NA,NA
2015-01-29,132,NA,NA,NA
2015-01-30,132,NA,NA,NA
2015-01-31,132,NA,NA,NA
2015-02-01,132,NA,NA,NA
2015-02-02,132,NA,NA,NA
2015-02-03,132,20,11,2
2015-02-04,132,16,3,0
2015-02-05,132,NA,NA,NA
2015-02-06,132,NA,NA,NA
2015-02-07,132,NA,NA,NA
2015-02-08,132,22,11,4
2015-02-09,132,NA,NA,NA
2015-02-10,132,29,11,3
2015-02-11,132,29,17,1
2015-02-12,132,36,20,7
2015-02-13,132,NA,NA,NA
2015-02-14,132,18,8,2
2015-02-15,132,NA,NA,NA
2015-02-16,132,49,15,4
2015-02-17,132,NA,NA,NA
2015-02-18,132,26,16,5
2015-02-19,132,21,5,0
2015-02-20,132,30,5,1
2015-02-21,132,NA,NA,NA
2015-02-22,132,NA,NA,NA
2015-02-23,132,44,15,4
2015-02-24,132,NA,NA,NA
2015-02-25,132,NA,NA,NA
2015-02-26,132,NA,NA,NA
2015-02-27,132,44,21,6
2015-02-28,132,NA,NA,NA
2015-03-01,132,NA,NA,NA
2015-03-02,132,20,9,2
2015-03-03,132,NA,NA,NA
2015-03-04,132,NA,NA,NA
2015-03-05,132,21,6,1
2015-03-06,132,46,28,6
2015-03-07,132,42,22,7
2015-03-08,132,16,8,2
2015-03-09,132,NA,NA,NA
2015-03-10,132,45,24,8
2015-03-11,132,37,5,0
2015-03-12,132,39,24,3
2015-03-13,132,45,11,2
2015-03-14,132,NA,NA,NA
2015-03-15,132,NA,NA,NA
2015-03-16,132,29,5,1
2015-03-17,132,16,3,0
2015-03-18,132,26,14,3
2015-03-19,132,18,3,0
2015-03-20,132,40,10,2
2015-03-21,132,42,27,10
2015-03-22,132,NA,NA,NA
2015-03-23,132,39,15,3
2015-03-24,132,23,8,2
2015-03-25,132,17,5,0
2015-03-26,132,NA,NA,NA
2015-03-27,132,36,16,5
2015-03-28,132,27,7,1
2015-03-29,132,NA,NA,NA
2015-03-30,132,NA,NA,NA
2015-03-31,132,25,13,2
2015-04-01,132,47,21,7
2015-04-02,132,44,16,5
2015-04-03,132,NA,NA,NA
2015-04-04,132,30,13,2
2015-04-05,132,NA,NA,NA
2015-04-06,132,50,13,4
2015-04-07,132,37,15,1
2015-04-08,132,NA,NA,NA
2015-04-09,132,33,16,2
2015-04-10,132,49,10,3
2015-04-11,132,NA,NA,NA
2015-04-12,132,NA,NA,NA
2015-04-13,132,26,10,1
2015-04-14,132,49,25,7
2015-04-15,132,NA,NA,NA
2015-04-16,132,45,8,2
2015-04-17,132,15,2,0
2015-04-18,132,NA,NA,NA
2015-04-19,132,28,6,1
2015-04-20,132,33,9,3
2015-04-21,132,48,18,6
2015-04-22,132,49,27,4
2015-04-23,132,21,13,2
2015-04-24,132,NA,NA,NA
2015-04-25,132,NA,NA,NA
2015-04-26,132,NA,NA,NA
2015-04-27,132,NA,NA,NA
2015-04-28,132,NA,NA,NA
2015-04-29,132,41,24,8
2015-04-30,132,39,6,1
2015-05-01,132,NA,NA,NA
2015-05-02,132,NA,NA,NA
2015-05-03,132,NA,NA,NA
2015-05-04,132,NA,NA,NA
2015-05-05,132,27,14,4
2015-05-06,132,32,9,3
2015-05-07,132,42,24,7
2015-05-08,132,NA,NA,NA
2015-05-09,132,NA,NA,NA
2015-05-10,132,NA,NA,NA
2015-05-11,132,42,7,2
2015-05-12,132,50,31,7
2015-05-13,132,35,20,2
2015-05-14,132,NA,NA,NA
2015-05-15,132,NA,NA,NA
2015-05-16,132,NA,NA,NA
2015-05-17,132,32,5,0
2015-05-18,132,NA,NA,NA
2015-05-19,132,NA,NA,NA
2015-05-20,132,49,19,7
2015-05-21,132,50,19,4
2015-05-22,132,49,22,2
2015-05-23,132,NA,NA,NA
2015-05-24,132,NA,NA,NA
2015-05-25,132,NA,NA,NA
2015-05-26,132,19,8,2
2015-05-27,132,NA,NA,NA
2015-05-28,132,NA,NA,NA
2015-05-29,132,NA,NA,NA
2015-05-30,132,47,28,8
2015-05-31,132,NA,NA,NA
2015-06-01,132,NA,NA,NA
2015-06-02,132,NA,NA,NA
2015-06-03,132,40,23,7
2015-06-04,132,23,7,2
2015-06-05,132,31,6,1
2015-06-06,132,NA,NA,NA
2015-06-07,132,NA,NA,NA
2015-06-08,132,46,22,8
2015-06-09,132,28,7,1
2015-06-10,132,16,8,2
2015-06-11,132,NA,NA,NA
2015-06-12,132,NA,NA,NA
2015-06-13,132,NA,NA,NA
2015-06-14,132,NA,NA,NA
2015-06-15,132,NA,NA,NA
2015-06-16,132,18,7,1
2015-06-17,132,17,2,0
2015-06-18,132,43,25,6
2015-06-19,132,NA,NA,NA
2015-06-20,132,34,16,2
2015-06-21,132,29,15,3
2015-06-22,132,NA,NA,NA
2015-06-23,132,15,5,0
2015-06-24,132,NA,NA,NA
2015-06-25,132,42,23,2
2015-06-26,132,NA,NA,NA
2015-06-27,132,NA,NA,NA
2015-06-28,132,NA,NA,NA
2015-06-29,132,29,13,2
2015-06-30,132,NA,NA,NA
2015-07-01,132,33,5,1
2015-07-02,132,46,8,2
2015-07-03,132,35,12,3
2015-07-04,132,NA,NA,NA
2015-07-05,132,22,10,3
2015-07-06,132,17,7,0
2015-07-07,132,NA,NA,NA
2015-07-08,132,NA,NA,NA
2015-07-09,132,NA,NA,NA
2015-07-10,132,NA,NA,NA
2015-07-11,132,NA,NA,NA
2015-07-12,132,27,13,3
2015-07-13,132,NA,NA,NA
2015-07-14,132,NA,NA,NA
2015-07-15,132,NA,NA,NA
2015-07-16,132,NA,NA,NA
2015-07-17,132,NA,NA,NA
2015-07-18,132,41,16,2
2015-07-19,132,NA,NA,NA
2015-07-20,132,NA,NA,NA
2015-07-21,132,NA,NA,NA
2015-07-22,132,NA,NA,NA
2015-07-23,132,NA,NA,NA
2015-07-24,132,27,15,2
2015-07-25,132,NA,NA,NA
2015-07-26,132,27,13,3
2015-07-27,132,27,14,4
2015-07-28,132,NA,NA,NA
2015-07-29,132,NA,NA,NA
2015-07-30,132,43,10,3
2015-07-31,132,NA,NA,NA
2015-08-01,132,NA,NA,NA
2015-08-02,132,NA,NA,NA
2015-08-03,132,25,13,2
2015-08-04,132,NA,NA,NA
2015-08-05,132,46,13,4
2015-08-06,132,18,5,1
2015-08-07,132,31,16,4
2015-08-08,132,NA,NA,NA
2015-08-09,132,NA,NA,NA
2015-08-10,132,NA,NA,NA
2015-08-11,132,24,10,1
2015-08-12,132,NA,NA,NA
2015-08-13,132,43,8,1
2015-08-14,132,NA,NA,NA
2015-08-15,132,20,4,0
2015-08-16,132,45,13,3
2015-08-17,132,20,5,1
2015-08-18,132,NA,NA,NA
2015-08-19,132,NA,NA,NA
2015-08-20,132,40,11,4
2015-08-21,132,NA,NA,NA
2015-08-22,132,NA,NA,NA
2015-08-23,132,28,11,1
2015-08-24,132,25,4,1
2015-08-25,132,46,19,2
2015-08-26,132,NA,NA,NA
2015-08-27,132,24,6,1
2015-08-28,132,NA,NA,NA
2015-08-29,132,NA,NA,NA
2015-08-30,132,48,22,5
2015-08-31,132,NA,NA,NA
2015-09-01,132,37,19,3
2015-09-02,132,33,16,5
2015-09-03,132,26,8,0
2015-09-04,132,NA,NA,NA
2015-09-05,132,NA,NA,NA
2015-09-06,132,34,6,1
2015-09-07,132,NA,NA,NA
2015-09-08,132,NA,NA,NA
2015-09-09,132,39,10,2
2015-09-10,132,NA,NA,NA
2015-09-11,132,19,10,2
2015-09-12,132,NA,NA,NA
2015-09-13,132,25,4,1
2015-09-14,132,NA,NA,NA
2015-09-15,132,NA,NA,NA
2015-09-16,132,27,12,3
2015-09-17,132,NA,NA,NA
2015-09-18,132,NA,NA,NA
2015-09-19,132,NA,NA,NA
2015-09-20,132,NA,NA,NA
2015-09-21,132,NA,NA,NA
2015-09-22,132,NA,NA,NA
2015-09-23,132,NA,NA,NA
2015-09-24,132,24,5,1
2015-09-25,132,25,6,2
2015-09-26,132,46,18,4
2015-09-27,132,47,9,1
2015-09-28,132,NA,NA,NA
2015-09-29,132,NA,NA,NA
2015-09-30,132,47,21,4
2015-10-01,132,NA,NA,NA
2015-10-02,132,16,7,2
2015-10-03,132,NA,NA,NA
2015-10-04,132,NA,NA,NA
2015-10-05,132,24,7,2
2015-10-06,132,18,9,1
2015-10-07,132,27,12,4
2015-10-08,132,22,11,3
2015-10-09,132,NA,NA,NA
2015-10-10,132,36,17,3
2015-10-11,132,NA,NA,NA
2015-10-12,132,NA,NA,NA
2015-10-13,132,38,10,2
2015-10-14,132,NA,NA,NA
2015-10-15,132,34,8,2
2015-10-16,132,20,8,2
2015-10-17,132,22,5,1
2015-10-18,132,NA,NA,NA
2015-10-19,132,39,12,4
2015-10-20,132,NA,NA,NA
2015-10-21,132,NA,NA,NA
2015-10-22,132,NA,NA,NA
2015-10-23,132,NA,NA,NA
2015-10-24,132,40,15,4
2015-10-25,132,24,6,1
2015-10-26,132,35,7,1
2015-10-27,132,NA,NA,NA
2015-10-28,132,32,16,2
2015-10-29,132,33,20,7
2015-10-30,132,NA,NA,NA
2015-10-31,132,NA,NA,NA
2015-11-01,132,30,7,2
2015-11-02,132,19,9,2
2015-11-03,132,NA,NA,NA
2015-11-04,132,NA,NA,NA
2015-11-05,132,NA,NA,NA
2015-11-06,132,44,13,2
2015-11-07,132,31,11,4
2015-11-08,132,NA,NA,NA
2015-11-09,132,33,15,1
2015-11-10,132,NA,NA,NA
2015-11-11,132,NA,NA,NA
2015-11-12,132,25,7,2
2015-11-13,132,NA,NA,NA
2015-11-14,132,40,18,5
2015-11-15,132,NA,NA,NA
2015-11-16,132,NA,NA,NA
2015-11-17,132,NA,NA,NA
2015-11-18,132,NA,NA,NA
2015-11-19,132,32,18,2
2015-11-20,132,NA,NA,NA
2015-11-21,132,NA,NA,NA
2015-11-22,132,19,8,0
2015-11-23,132,NA,NA,NA
2015-11-24,132,NA,NA,NA
2015-11-25,132,18,3,0
2015-11-26,132,NA,NA,NA
2015-11-27,132,NA,NA,NA
2015-11-28,132,NA,NA,NA
2015-11-29,132,44,9,1
2015-11-30,132,43,15,3
2015-12-01,132,NA,NA,NA
2015-12-02,132,40,18,6
2015-12-03,132,NA,NA,NA
2015-12-04,132,38,7,2
2015-12-05,132,NA,NA,NA
2015-12-06,132,NA,NA,NA
2015-12-07,132,NA,NA,NA
2015-12-08,132,NA,NA,NA
2015-12-09,132,NA,NA,NA
2015-12-10,132,44,23,8
2015-12-11,132,NA,NA,NA
2015-12-12,132,35,11,3
2015-12-13,132,NA,NA,NA
2015-12-14,132,48,12,3
2015-12-15,132,NA,NA,NA
2015-12-16,132,NA,NA,NA
2015-12-17,132,25,8,1
2015-12-18,132,NA,NA,NA
2015-12-19,132,NA,NA,NA
2015-12-20,132,NA,NA,NA
2015-12-21,132,NA,NA,NA
2015-12-22,132,NA,NA,NA
2015-12-23,132,18,11,2
2015-12-24,132,24,4,0
2015-12-25,132,NA,NA,NA
2015-12-26,132,NA,NA,NA
2015-12-27,132,45,21,4
2015-12-28,132,NA,NA,NA
2015-12-29,132,NA,NA,NA
2015-12-30,132,23,10,1
2015-12-31,132,42,26,6
2016-01-01,132,27,11,3
2016-01-02,132,NA,NA,NA
2016-01-03,132,16,5,1
2016-01-04,132,NA,NA,NA
2016-01-05,132,20,3,1
2016-01-06,132,20,12,3
2016-01-07,132,NA,NA,NA
2016-01-08,132,39,7,2
2016-01-09,132,44,20,6
2016-01-10,132,NA,NA,NA
2016-01-11,132,NA,NA,NA
2016-01-12,132,NA,NA,NA
2016-01-13,132,22,6,1
2016-01-14,132,NA,NA,NA
2016-01-15,132,NA,NA,NA
2016-01-16,132,NA,NA,NA
2016-01-17,132,NA,NA,NA
2016-01-18,132,NA,NA,NA
2016-01-19,132,32,9,2
2016-01-20,132,NA,NA,NA
2016-01-21,132,NA,NA,NA
2016-01-22,132,46,22,3
2016-01-23,132,NA,NA,NA
2016-01-24,132,NA,NA,NA
2016-01-25,132,NA,NA,NA
2016-01-26,132,NA,NA,NA
2016-01-27,132,31,5,1
2016-01-28,132,NA,NA,NA
2016-01-29,132,NA,NA,NA
2016-01-30,132,NA,NA,NA
2016-01-31,132,NA,NA,NA
2016-02-01,132,NA,NA,NA
2016-02-02,132,49,24,5
2016-02-03,132,39,14,3
2016-02-04,132,32,20,2
2016-02-05,132,26,11,4
2016-02-06,132,21,5,1
2016-02-07,132,NA,NA,NA
2016-02-08,132,NA,NA,NA
2016-02-09,132,NA,NA,NA
2016-02-10,132,NA,NA,NA
2016-02-11,132,34,5,1
2016-02-12,132,49,30,6
2016-02-13,132,NA,NA,NA
2016-02-14,132,NA,NA,NA
2016-02-15,132,31,8,2
2016-02-16,132,27,10,3
2016-02-17,132,NA,NA,NA
2016-02-18,132,NA,NA,NA
2016-02-19,132,NA,NA,NA
2016-02-20,132,NA,NA,NA
2016-02-21,132,NA,NA,NA
2016-02-22,132,35,13,2
2016-02-23,132,47,19,5
2016-02-24,132,40,16,4
2016-02-25,132,NA,NA,NA
2016-02-26,132,NA,NA,NA
2016-02-27,132,NA,NA,NA
2016-02-28,132,35,21,5
2016-02-29,132,17,4,0
2016-03-01,132,NA,NA,NA
2016-03-02,132,25,12,3
2016-03-03,132,30,8,1
2016-03-04,132,49,15,5
2016-03-05,132,39,24,8
2016-03-06,132,29,5,1
2016-03-07,132,37,17,6
2016-03-08,132,NA,NA,NA
2016-03-09,132,46,17,2
2016-03-10,132,29,9,1
2016-03-11,132,NA,NA,NA
2016-03-12,132,NA,NA,NA
2016-03-13,132,38,10,2
2016-03-14,132,17,4,0
2016-03-15,132,NA,NA,NA
2016-03-16,132,38,23,7
2016-03-17,132,NA,NA,NA
2016-03-18,132,30,6,1
2016-03-19,132,NA,NA,NA
2016-03-20,132,25,8,1
2016-03-21,132,48,26,9
2016-03-22,132,NA,NA,NA
2016-03-23,132,NA,NA,NA
2016-03-24,132,NA,NA,NA
2016-03-25,132,40,21,7
2016-03-26,132,31,19,6
2016-03-27,132,NA,NA,NA
2016-03-28,132,NA,NA,NA
2016-03-29,132,NA,NA,NA
2016-03-30,132,48,24,3
2016-03-31,132,NA,NA,NA
2016-04-01,132,44,12,2
2016-04-02,132,29,7,2
2016-04-03,132,NA,NA,NA
2016-04-04,132,NA,NA,NA
2016-04-05,132,16,3,0
2016-04-06,132,NA,NA,NA
2016-04-07,132,NA,NA,NA
2016-04-08,132,20,5,0
2016-04-09,132,44,17,4
2016-04-10,132,28,8,1
2016-04-11,132,49,17,5
2016-04-12,132,NA,NA,NA
2016-04-13,132,NA,NA,NA
2016-04-14,132,NA,NA,NA
2016-04-15,132,39,17,6
2016-04-16,132,NA,NA,NA
2016-04-17,132,28,8,2
2016-04-18,132,NA,NA,NA
2016-04-19,132,38,23,6
2016-04-20,132,39,7,1
2016-04-21,132,23,14,3
2016-04-22,132,48,10,1
2016-04-23,132,NA,NA,NA
2016-04-24,132,NA,NA,NA
2016-04-25,132,NA,NA,NA
2016-04-26,132,30,16,2
2016-04-27,132,17,9,1
2016-04-28,132,16,5,0
2016-04-29,132,NA,NA,NA
2016-04-30,132,NA,NA,NA
2016-05-01,132,42,13,4
2016-05-02,132,24,9,2
2016-05-03,132,NA,NA,NA
2016-05-04,132,NA,NA,NA
2016-05-05,132,30,11,4
2016-05-06,132,NA,NA,NA
2016-05-07,132,NA,NA,NA
2016-05-08,132,NA,NA,NA
2016-05-09,132,NA,NA,NA
2016-05-10,132,NA,NA,NA
2016-05-11,132,37,8,2
