"date","id","totalCalls","answeredCalls","sales"
2015-01-01,26,38,8,1
2015-01-02,26,55,15,3
2015-01-03,26,NA,NA,NA
2015-01-04,26,NA,NA,NA
2015-01-05,26,NA,NA,NA
2015-01-06,26,49,12,1
2015-01-07,26,63,18,2
2015-01-08,26,NA,NA,NA
2015-01-09,26,59,20,4
2015-01-10,26,54,19,2
2015-01-11,26,35,7,1
2015-01-12,26,NA,NA,NA
2015-01-13,26,30,12,0
2015-01-14,26,NA,NA,NA
2015-01-15,26,40,8,0
2015-01-16,26,NA,NA,NA
2015-01-17,26,34,5,0
2015-01-18,26,32,10,2
2015-01-19,26,NA,NA,NA
2015-01-20,26,58,25,3
2015-01-21,26,54,23,2
2015-01-22,26,NA,NA,NA
2015-01-23,26,NA,NA,NA
2015-01-24,26,42,19,4
2015-01-25,26,NA,NA,NA
2015-01-26,26,NA,NA,NA
2015-01-27,26,NA,NA,NA
2015-01-28,26,55,24,2
2015-01-29,26,NA,NA,NA
2015-01-30,26,NA,NA,NA
2015-01-31,26,36,8,1
2015-02-01,26,NA,NA,NA
2015-02-02,26,42,6,1
2015-02-03,26,NA,NA,NA
2015-02-04,26,40,9,1
2015-02-05,26,58,11,2
2015-02-06,26,59,25,4
2015-02-07,26,62,10,2
2015-02-08,26,50,10,1
2015-02-09,26,37,9,1
2015-02-10,26,NA,NA,NA
2015-02-11,26,54,21,4
2015-02-12,26,NA,NA,NA
2015-02-13,26,NA,NA,NA
2015-02-14,26,46,11,2
2015-02-15,26,47,16,2
2015-02-16,26,NA,NA,NA
2015-02-17,26,53,24,3
2015-02-18,26,NA,NA,NA
2015-02-19,26,32,12,1
2015-02-20,26,NA,NA,NA
2015-02-21,26,54,22,1
2015-02-22,26,29,9,1
2015-02-23,26,59,23,2
2015-02-24,26,30,9,1
2015-02-25,26,34,9,0
2015-02-26,26,45,19,4
2015-02-27,26,51,23,5
2015-02-28,26,60,28,6
2015-03-01,26,39,4,0
2015-03-02,26,47,12,0
2015-03-03,26,53,5,0
2015-03-04,26,NA,NA,NA
2015-03-05,26,NA,NA,NA
2015-03-06,26,38,18,4
2015-03-07,26,36,17,4
2015-03-08,26,59,28,4
2015-03-09,26,54,16,2
2015-03-10,26,63,9,1
2015-03-11,26,NA,NA,NA
2015-03-12,26,NA,NA,NA
2015-03-13,26,32,14,1
2015-03-14,26,NA,NA,NA
2015-03-15,26,NA,NA,NA
2015-03-16,26,62,21,5
2015-03-17,26,NA,NA,NA
2015-03-18,26,39,5,1
2015-03-19,26,50,13,1
2015-03-20,26,41,12,1
2015-03-21,26,NA,NA,NA
2015-03-22,26,NA,NA,NA
2015-03-23,26,37,10,2
2015-03-24,26,63,25,2
2015-03-25,26,29,10,2
2015-03-26,26,50,20,1
2015-03-27,26,43,5,0
2015-03-28,26,NA,NA,NA
2015-03-29,26,NA,NA,NA
2015-03-30,26,31,4,0
2015-03-31,26,42,16,1
2015-04-01,26,41,13,3
2015-04-02,26,NA,NA,NA
2015-04-03,26,NA,NA,NA
2015-04-04,26,53,6,1
2015-04-05,26,NA,NA,NA
2015-04-06,26,36,13,2
2015-04-07,26,NA,NA,NA
2015-04-08,26,NA,NA,NA
2015-04-09,26,37,4,0
2015-04-10,26,48,13,2
2015-04-11,26,NA,NA,NA
2015-04-12,26,55,7,1
2015-04-13,26,NA,NA,NA
2015-04-14,26,61,26,6
2015-04-15,26,35,8,0
2015-04-16,26,NA,NA,NA
2015-04-17,26,NA,NA,NA
2015-04-18,26,55,22,2
2015-04-19,26,NA,NA,NA
2015-04-20,26,NA,NA,NA
2015-04-21,26,32,7,1
2015-04-22,26,NA,NA,NA
2015-04-23,26,NA,NA,NA
2015-04-24,26,NA,NA,NA
2015-04-25,26,42,20,5
2015-04-26,26,41,14,1
2015-04-27,26,NA,NA,NA
2015-04-28,26,NA,NA,NA
2015-04-29,26,61,24,4
2015-04-30,26,52,14,3
2015-05-01,26,53,23,5
2015-05-02,26,48,19,3
2015-05-03,26,NA,NA,NA
2015-05-04,26,NA,NA,NA
2015-05-05,26,NA,NA,NA
2015-05-06,26,31,10,2
2015-05-07,26,NA,NA,NA
2015-05-08,26,54,19,4
2015-05-09,26,51,8,1
2015-05-10,26,45,21,5
2015-05-11,26,NA,NA,NA
2015-05-12,26,NA,NA,NA
2015-05-13,26,NA,NA,NA
2015-05-14,26,NA,NA,NA
2015-05-15,26,NA,NA,NA
2015-05-16,26,62,22,2
2015-05-17,26,NA,NA,NA
2015-05-18,26,NA,NA,NA
2015-05-19,26,NA,NA,NA
2015-05-20,26,50,21,5
2015-05-21,26,57,18,4
2015-05-22,26,55,17,1
2015-05-23,26,58,10,2
2015-05-24,26,NA,NA,NA
2015-05-25,26,NA,NA,NA
2015-05-26,26,34,14,3
2015-05-27,26,NA,NA,NA
2015-05-28,26,NA,NA,NA
2015-05-29,26,35,12,2
2015-05-30,26,59,24,4
2015-05-31,26,NA,NA,NA
2015-06-01,26,NA,NA,NA
2015-06-02,26,NA,NA,NA
2015-06-03,26,NA,NA,NA
2015-06-04,26,36,9,0
2015-06-05,26,63,17,1
2015-06-06,26,NA,NA,NA
2015-06-07,26,49,12,2
2015-06-08,26,58,22,5
2015-06-09,26,34,8,0
2015-06-10,26,46,20,1
2015-06-11,26,46,15,0
2015-06-12,26,NA,NA,NA
2015-06-13,26,NA,NA,NA
2015-06-14,26,NA,NA,NA
2015-06-15,26,42,19,4
2015-06-16,26,NA,NA,NA
2015-06-17,26,61,12,1
2015-06-18,26,38,12,0
2015-06-19,26,NA,NA,NA
2015-06-20,26,57,13,1
2015-06-21,26,NA,NA,NA
2015-06-22,26,NA,NA,NA
2015-06-23,26,NA,NA,NA
2015-06-24,26,NA,NA,NA
2015-06-25,26,NA,NA,NA
2015-06-26,26,NA,NA,NA
2015-06-27,26,NA,NA,NA
2015-06-28,26,NA,NA,NA
2015-06-29,26,57,12,2
2015-06-30,26,NA,NA,NA
2015-07-01,26,NA,NA,NA
2015-07-02,26,41,8,1
2015-07-03,26,NA,NA,NA
2015-07-04,26,34,4,1
2015-07-05,26,NA,NA,NA
2015-07-06,26,36,11,1
2015-07-07,26,29,7,1
2015-07-08,26,48,20,2
2015-07-09,26,NA,NA,NA
2015-07-10,26,NA,NA,NA
2015-07-11,26,53,9,2
2015-07-12,26,38,17,2
2015-07-13,26,NA,NA,NA
2015-07-14,26,NA,NA,NA
2015-07-15,26,NA,NA,NA
2015-07-16,26,43,10,0
2015-07-17,26,44,11,2
2015-07-18,26,42,15,3
2015-07-19,26,NA,NA,NA
2015-07-20,26,NA,NA,NA
2015-07-21,26,NA,NA,NA
2015-07-22,26,NA,NA,NA
2015-07-23,26,NA,NA,NA
2015-07-24,26,NA,NA,NA
2015-07-25,26,NA,NA,NA
2015-07-26,26,46,20,3
2015-07-27,26,NA,NA,NA
2015-07-28,26,NA,NA,NA
2015-07-29,26,31,9,1
2015-07-30,26,54,23,5
2015-07-31,26,34,6,1
2015-08-01,26,NA,NA,NA
2015-08-02,26,60,25,5
2015-08-03,26,47,8,0
2015-08-04,26,NA,NA,NA
2015-08-05,26,NA,NA,NA
2015-08-06,26,49,8,0
2015-08-07,26,37,8,1
2015-08-08,26,NA,NA,NA
