"date","id","totalCalls","answeredCalls","sales"
2015-01-01,80,NA,NA,NA
2015-01-02,80,NA,NA,NA
2015-01-03,80,37,21,3
2015-01-04,80,NA,NA,NA
2015-01-05,80,NA,NA,NA
2015-01-06,80,NA,NA,NA
2015-01-07,80,NA,NA,NA
2015-01-08,80,54,20,2
2015-01-09,80,NA,NA,NA
2015-01-10,80,NA,NA,NA
2015-01-11,80,NA,NA,NA
2015-01-12,80,NA,NA,NA
2015-01-13,80,NA,NA,NA
2015-01-14,80,NA,NA,NA
2015-01-15,80,NA,NA,NA
2015-01-16,80,NA,NA,NA
2015-01-17,80,44,28,8
2015-01-18,80,NA,NA,NA
2015-01-19,80,NA,NA,NA
2015-01-20,80,NA,NA,NA
2015-01-21,80,69,32,4
2015-01-22,80,NA,NA,NA
2015-01-23,80,NA,NA,NA
2015-01-24,80,NA,NA,NA
2015-01-25,80,NA,NA,NA
2015-01-26,80,40,11,1
2015-01-27,80,NA,NA,NA
2015-01-28,80,NA,NA,NA
2015-01-29,80,NA,NA,NA
2015-01-30,80,51,20,6
2015-01-31,80,NA,NA,NA
2015-02-01,80,NA,NA,NA
2015-02-02,80,76,46,6
2015-02-03,80,37,20,6
2015-02-04,80,NA,NA,NA
2015-02-05,80,38,19,4
2015-02-06,80,47,20,4
2015-02-07,80,NA,NA,NA
2015-02-08,80,NA,NA,NA
2015-02-09,80,NA,NA,NA
2015-02-10,80,33,18,2
2015-02-11,80,NA,NA,NA
2015-02-12,80,NA,NA,NA
2015-02-13,80,NA,NA,NA
2015-02-14,80,NA,NA,NA
2015-02-15,80,68,38,6
2015-02-16,80,NA,NA,NA
2015-02-17,80,28,9,1
2015-02-18,80,NA,NA,NA
2015-02-19,80,NA,NA,NA
2015-02-20,80,79,22,7
2015-02-21,80,NA,NA,NA
2015-02-22,80,NA,NA,NA
2015-02-23,80,NA,NA,NA
2015-02-24,80,NA,NA,NA
2015-02-25,80,NA,NA,NA
2015-02-26,80,NA,NA,NA
2015-02-27,80,NA,NA,NA
2015-02-28,80,NA,NA,NA
2015-03-01,80,63,24,8
2015-03-02,80,NA,NA,NA
2015-03-03,80,NA,NA,NA
2015-03-04,80,NA,NA,NA
2015-03-05,80,30,16,3
2015-03-06,80,NA,NA,NA
2015-03-07,80,NA,NA,NA
2015-03-08,80,NA,NA,NA
2015-03-09,80,NA,NA,NA
2015-03-10,80,NA,NA,NA
2015-03-11,80,NA,NA,NA
2015-03-12,80,NA,NA,NA
2015-03-13,80,NA,NA,NA
2015-03-14,80,71,44,15
2015-03-15,80,50,14,5
2015-03-16,80,54,27,4
2015-03-17,80,67,37,8
2015-03-18,80,NA,NA,NA
2015-03-19,80,40,16,4
2015-03-20,80,65,26,3
2015-03-21,80,NA,NA,NA
2015-03-22,80,NA,NA,NA
2015-03-23,80,NA,NA,NA
2015-03-24,80,NA,NA,NA
2015-03-25,80,NA,NA,NA
2015-03-26,80,56,16,6
2015-03-27,80,NA,NA,NA
2015-03-28,80,38,17,5
