"date","id","totalCalls","answeredCalls","sales"
2015-01-01,27,NA,NA,NA
2015-01-02,27,59,10,3
2015-01-03,27,61,10,3
2015-01-04,27,60,35,13
2015-01-05,27,NA,NA,NA
2015-01-06,27,32,14,2
2015-01-07,27,NA,NA,NA
2015-01-08,27,36,16,6
2015-01-09,27,NA,NA,NA
2015-01-10,27,72,14,5
2015-01-11,27,30,10,2
2015-01-12,27,46,8,1
2015-01-13,27,70,28,4
2015-01-14,27,NA,NA,NA
2015-01-15,27,45,12,3
2015-01-16,27,54,24,8
2015-01-17,27,NA,NA,NA
2015-01-18,27,74,10,1
2015-01-19,27,53,11,2
2015-01-20,27,NA,NA,NA
2015-01-21,27,34,13,3
2015-01-22,27,NA,NA,NA
2015-01-23,27,59,36,9
2015-01-24,27,26,14,5
2015-01-25,27,65,21,3
2015-01-26,27,NA,NA,NA
2015-01-27,27,72,39,15
2015-01-28,27,54,7,1
2015-01-29,27,69,42,16
2015-01-30,27,NA,NA,NA
2015-01-31,27,NA,NA,NA
2015-02-01,27,43,26,8
2015-02-02,27,NA,NA,NA
2015-02-03,27,55,26,10
2015-02-04,27,37,9,1
2015-02-05,27,42,25,9
2015-02-06,27,42,26,7
2015-02-07,27,NA,NA,NA
2015-02-08,27,44,9,2
2015-02-09,27,63,30,6
2015-02-10,27,NA,NA,NA
2015-02-11,27,65,19,6
2015-02-12,27,62,38,5
2015-02-13,27,32,10,3
2015-02-14,27,31,19,5
2015-02-15,27,31,12,2
2015-02-16,27,44,20,8
2015-02-17,27,NA,NA,NA
2015-02-18,27,53,19,4
2015-02-19,27,66,11,1
2015-02-20,27,26,10,4
2015-02-21,27,58,12,3
2015-02-22,27,NA,NA,NA
2015-02-23,27,NA,NA,NA
2015-02-24,27,72,43,13
2015-02-25,27,49,18,7
2015-02-26,27,NA,NA,NA
2015-02-27,27,34,21,7
2015-02-28,27,NA,NA,NA
2015-03-01,27,NA,NA,NA
2015-03-02,27,NA,NA,NA
2015-03-03,27,NA,NA,NA
2015-03-04,27,NA,NA,NA
2015-03-05,27,NA,NA,NA
2015-03-06,27,NA,NA,NA
2015-03-07,27,NA,NA,NA
2015-03-08,27,53,9,1
2015-03-09,27,34,5,1
2015-03-10,27,47,24,6
2015-03-11,27,66,40,14
2015-03-12,27,NA,NA,NA
2015-03-13,27,NA,NA,NA
2015-03-14,27,32,14,4
2015-03-15,27,61,27,7
2015-03-16,27,71,22,6
2015-03-17,27,55,16,3
2015-03-18,27,NA,NA,NA
2015-03-19,27,42,20,4
2015-03-20,27,NA,NA,NA
2015-03-21,27,45,11,3
2015-03-22,27,32,15,2
2015-03-23,27,NA,NA,NA
2015-03-24,27,42,5,1
2015-03-25,27,NA,NA,NA
2015-03-26,27,33,13,4
2015-03-27,27,27,6,1
2015-03-28,27,66,20,8
2015-03-29,27,34,21,7
2015-03-30,27,45,21,4
2015-03-31,27,NA,NA,NA
2015-04-01,27,68,23,7
2015-04-02,27,64,22,6
2015-04-03,27,66,32,11
2015-04-04,27,55,31,9
2015-04-05,27,65,30,12
2015-04-06,27,NA,NA,NA
2015-04-07,27,NA,NA,NA
2015-04-08,27,65,40,9
2015-04-09,27,57,17,3
2015-04-10,27,53,10,3
2015-04-11,27,73,29,5
2015-04-12,27,73,43,15
2015-04-13,27,56,32,9
2015-04-14,27,NA,NA,NA
2015-04-15,27,NA,NA,NA
2015-04-16,27,74,30,11
2015-04-17,27,35,18,3
2015-04-18,27,48,22,8
2015-04-19,27,NA,NA,NA
2015-04-20,27,NA,NA,NA
2015-04-21,27,NA,NA,NA
2015-04-22,27,29,6,1
2015-04-23,27,55,27,3
2015-04-24,27,24,4,1
2015-04-25,27,64,24,9
2015-04-26,27,NA,NA,NA
2015-04-27,27,24,5,2
2015-04-28,27,46,7,1
2015-04-29,27,NA,NA,NA
2015-04-30,27,25,8,3
2015-05-01,27,NA,NA,NA
2015-05-02,27,NA,NA,NA
2015-05-03,27,NA,NA,NA
2015-05-04,27,49,24,3
2015-05-05,27,27,5,1
2015-05-06,27,61,9,1
2015-05-07,27,NA,NA,NA
2015-05-08,27,NA,NA,NA
2015-05-09,27,NA,NA,NA
2015-05-10,27,NA,NA,NA
