"date","id","totalCalls","answeredCalls","sales"
2015-01-01,16,NA,NA,NA
2015-01-02,16,30,18,1
2015-01-03,16,NA,NA,NA
2015-01-04,16,NA,NA,NA
2015-01-05,16,NA,NA,NA
2015-01-06,16,NA,NA,NA
2015-01-07,16,79,51,18
2015-01-08,16,NA,NA,NA
2015-01-09,16,NA,NA,NA
2015-01-10,16,NA,NA,NA
2015-01-11,16,46,26,10
2015-01-12,16,NA,NA,NA
2015-01-13,16,NA,NA,NA
2015-01-14,16,NA,NA,NA
2015-01-15,16,NA,NA,NA
2015-01-16,16,70,29,3
2015-01-17,16,NA,NA,NA
2015-01-18,16,NA,NA,NA
2015-01-19,16,NA,NA,NA
2015-01-20,16,NA,NA,NA
2015-01-21,16,NA,NA,NA
2015-01-22,16,NA,NA,NA
2015-01-23,16,76,40,11
2015-01-24,16,NA,NA,NA
2015-01-25,16,NA,NA,NA
2015-01-26,16,NA,NA,NA
2015-01-27,16,NA,NA,NA
2015-01-28,16,NA,NA,NA
2015-01-29,16,67,18,6
2015-01-30,16,NA,NA,NA
2015-01-31,16,NA,NA,NA
2015-02-01,16,NA,NA,NA
2015-02-02,16,NA,NA,NA
2015-02-03,16,NA,NA,NA
2015-02-04,16,66,22,8
2015-02-05,16,NA,NA,NA
2015-02-06,16,NA,NA,NA
2015-02-07,16,NA,NA,NA
2015-02-08,16,NA,NA,NA
2015-02-09,16,NA,NA,NA
2015-02-10,16,NA,NA,NA
2015-02-11,16,27,8,2
2015-02-12,16,NA,NA,NA
2015-02-13,16,NA,NA,NA
2015-02-14,16,NA,NA,NA
2015-02-15,16,57,22,1
2015-02-16,16,NA,NA,NA
2015-02-17,16,NA,NA,NA
2015-02-18,16,NA,NA,NA
2015-02-19,16,NA,NA,NA
2015-02-20,16,NA,NA,NA
2015-02-21,16,NA,NA,NA
2015-02-22,16,NA,NA,NA
2015-02-23,16,70,40,7
2015-02-24,16,NA,NA,NA
2015-02-25,16,NA,NA,NA
2015-02-26,16,44,17,5
2015-02-27,16,NA,NA,NA
2015-02-28,16,32,13,3
2015-03-01,16,27,11,1
2015-03-02,16,NA,NA,NA
2015-03-03,16,65,31,5
2015-03-04,16,NA,NA,NA
2015-03-05,16,NA,NA,NA
2015-03-06,16,NA,NA,NA
2015-03-07,16,NA,NA,NA
2015-03-08,16,73,24,5
2015-03-09,16,NA,NA,NA
2015-03-10,16,NA,NA,NA
2015-03-11,16,70,28,5
2015-03-12,16,NA,NA,NA
2015-03-13,16,NA,NA,NA
2015-03-14,16,34,18,2
