"date","id","totalCalls","answeredCalls","sales"
2015-01-01,145,NA,NA,NA
2015-01-02,145,61,28,5
2015-01-03,145,NA,NA,NA
2015-01-04,145,61,24,4
2015-01-05,145,NA,NA,NA
2015-01-06,145,62,12,1
2015-01-07,145,31,11,2
2015-01-08,145,NA,NA,NA
2015-01-09,145,NA,NA,NA
2015-01-10,145,NA,NA,NA
2015-01-11,145,NA,NA,NA
2015-01-12,145,NA,NA,NA
2015-01-13,145,41,6,1
2015-01-14,145,NA,NA,NA
2015-01-15,145,48,17,4
2015-01-16,145,NA,NA,NA
2015-01-17,145,NA,NA,NA
2015-01-18,145,NA,NA,NA
2015-01-19,145,NA,NA,NA
2015-01-20,145,NA,NA,NA
2015-01-21,145,NA,NA,NA
2015-01-22,145,55,16,2
2015-01-23,145,NA,NA,NA
2015-01-24,145,NA,NA,NA
2015-01-25,145,NA,NA,NA
2015-01-26,145,NA,NA,NA
2015-01-27,145,57,11,0
2015-01-28,145,NA,NA,NA
2015-01-29,145,NA,NA,NA
2015-01-30,145,NA,NA,NA
2015-01-31,145,52,8,0
2015-02-01,145,41,12,1
2015-02-02,145,NA,NA,NA
2015-02-03,145,NA,NA,NA
2015-02-04,145,NA,NA,NA
2015-02-05,145,NA,NA,NA
2015-02-06,145,51,10,2
2015-02-07,145,NA,NA,NA
2015-02-08,145,NA,NA,NA
2015-02-09,145,NA,NA,NA
2015-02-10,145,NA,NA,NA
2015-02-11,145,31,11,1
2015-02-12,145,NA,NA,NA
2015-02-13,145,NA,NA,NA
2015-02-14,145,NA,NA,NA
2015-02-15,145,39,12,2
2015-02-16,145,NA,NA,NA
2015-02-17,145,NA,NA,NA
2015-02-18,145,47,17,2
2015-02-19,145,40,12,1
2015-02-20,145,35,8,0
2015-02-21,145,60,12,1
2015-02-22,145,NA,NA,NA
2015-02-23,145,49,14,1
2015-02-24,145,NA,NA,NA
2015-02-25,145,54,19,2
2015-02-26,145,NA,NA,NA
2015-02-27,145,57,18,1
2015-02-28,145,NA,NA,NA
2015-03-01,145,NA,NA,NA
2015-03-02,145,34,7,1
2015-03-03,145,38,8,1
2015-03-04,145,40,15,4
2015-03-05,145,50,7,0
2015-03-06,145,61,13,2
2015-03-07,145,40,4,0
2015-03-08,145,NA,NA,NA
2015-03-09,145,NA,NA,NA
2015-03-10,145,NA,NA,NA
2015-03-11,145,NA,NA,NA
2015-03-12,145,NA,NA,NA
2015-03-13,145,NA,NA,NA
2015-03-14,145,NA,NA,NA
2015-03-15,145,50,21,5
2015-03-16,145,NA,NA,NA
2015-03-17,145,63,6,1
2015-03-18,145,43,6,0
2015-03-19,145,NA,NA,NA
2015-03-20,145,NA,NA,NA
2015-03-21,145,NA,NA,NA
2015-03-22,145,63,9,1
2015-03-23,145,NA,NA,NA
2015-03-24,145,46,13,2
2015-03-25,145,52,12,3
2015-03-26,145,NA,NA,NA
2015-03-27,145,60,29,8
2015-03-28,145,NA,NA,NA
2015-03-29,145,32,8,1
2015-03-30,145,NA,NA,NA
2015-03-31,145,NA,NA,NA
2015-04-01,145,NA,NA,NA
2015-04-02,145,59,21,2
2015-04-03,145,30,4,0
2015-04-04,145,36,10,1
2015-04-05,145,51,22,5
2015-04-06,145,53,8,1
2015-04-07,145,NA,NA,NA
2015-04-08,145,58,26,3
2015-04-09,145,NA,NA,NA
2015-04-10,145,NA,NA,NA
2015-04-11,145,60,11,2
2015-04-12,145,NA,NA,NA
2015-04-13,145,NA,NA,NA
2015-04-14,145,58,26,3
2015-04-15,145,NA,NA,NA
2015-04-16,145,45,10,1
2015-04-17,145,51,17,4
2015-04-18,145,NA,NA,NA
2015-04-19,145,NA,NA,NA
2015-04-20,145,NA,NA,NA
2015-04-21,145,NA,NA,NA
2015-04-22,145,NA,NA,NA
2015-04-23,145,41,10,1
2015-04-24,145,NA,NA,NA
2015-04-25,145,58,19,1
2015-04-26,145,NA,NA,NA
2015-04-27,145,NA,NA,NA
2015-04-28,145,34,14,3
2015-04-29,145,NA,NA,NA
2015-04-30,145,NA,NA,NA
2015-05-01,145,NA,NA,NA
2015-05-02,145,NA,NA,NA
2015-05-03,145,NA,NA,NA
2015-05-04,145,34,13,1
2015-05-05,145,NA,NA,NA
2015-05-06,145,50,20,4
2015-05-07,145,NA,NA,NA
2015-05-08,145,NA,NA,NA
2015-05-09,145,56,17,2
2015-05-10,145,46,18,2
2015-05-11,145,NA,NA,NA
2015-05-12,145,37,9,1
2015-05-13,145,42,13,2
2015-05-14,145,NA,NA,NA
2015-05-15,145,53,24,2
2015-05-16,145,59,13,1
2015-05-17,145,NA,NA,NA
2015-05-18,145,52,11,1
2015-05-19,145,NA,NA,NA
2015-05-20,145,52,20,1
2015-05-21,145,64,26,7
2015-05-22,145,NA,NA,NA
2015-05-23,145,55,20,4
2015-05-24,145,NA,NA,NA
2015-05-25,145,42,12,3
2015-05-26,145,NA,NA,NA
2015-05-27,145,55,9,1
2015-05-28,145,33,5,0
2015-05-29,145,NA,NA,NA
2015-05-30,145,NA,NA,NA
2015-05-31,145,NA,NA,NA
2015-06-01,145,NA,NA,NA
2015-06-02,145,44,6,0
2015-06-03,145,NA,NA,NA
2015-06-04,145,NA,NA,NA
2015-06-05,145,55,8,0
2015-06-06,145,NA,NA,NA
2015-06-07,145,NA,NA,NA
2015-06-08,145,NA,NA,NA
2015-06-09,145,NA,NA,NA
2015-06-10,145,NA,NA,NA
2015-06-11,145,38,11,0
2015-06-12,145,38,8,2
2015-06-13,145,34,4,0
2015-06-14,145,NA,NA,NA
2015-06-15,145,NA,NA,NA
2015-06-16,145,41,17,3
2015-06-17,145,NA,NA,NA
2015-06-18,145,51,23,6
2015-06-19,145,NA,NA,NA
2015-06-20,145,NA,NA,NA
2015-06-21,145,NA,NA,NA
2015-06-22,145,46,14,3
2015-06-23,145,NA,NA,NA
2015-06-24,145,NA,NA,NA
2015-06-25,145,NA,NA,NA
2015-06-26,145,NA,NA,NA
2015-06-27,145,NA,NA,NA
2015-06-28,145,36,4,0
2015-06-29,145,34,14,1
2015-06-30,145,NA,NA,NA
2015-07-01,145,32,11,2
2015-07-02,145,NA,NA,NA
2015-07-03,145,NA,NA,NA
2015-07-04,145,54,18,3
2015-07-05,145,NA,NA,NA
2015-07-06,145,NA,NA,NA
2015-07-07,145,NA,NA,NA
2015-07-08,145,NA,NA,NA
2015-07-09,145,NA,NA,NA
2015-07-10,145,NA,NA,NA
2015-07-11,145,50,6,1
2015-07-12,145,NA,NA,NA
2015-07-13,145,63,18,2
2015-07-14,145,NA,NA,NA
2015-07-15,145,45,5,1
2015-07-16,145,47,18,4
2015-07-17,145,NA,NA,NA
2015-07-18,145,NA,NA,NA
2015-07-19,145,NA,NA,NA
2015-07-20,145,NA,NA,NA
2015-07-21,145,51,18,3
2015-07-22,145,NA,NA,NA
2015-07-23,145,34,9,1
2015-07-24,145,NA,NA,NA
2015-07-25,145,NA,NA,NA
2015-07-26,145,NA,NA,NA
2015-07-27,145,63,10,1
2015-07-28,145,41,11,1
2015-07-29,145,NA,NA,NA
2015-07-30,145,61,25,5
2015-07-31,145,29,12,2
2015-08-01,145,NA,NA,NA
2015-08-02,145,42,8,1
2015-08-03,145,36,15,2
2015-08-04,145,58,10,1
2015-08-05,145,NA,NA,NA
2015-08-06,145,NA,NA,NA
2015-08-07,145,NA,NA,NA
2015-08-08,145,30,8,0
2015-08-09,145,55,8,1
2015-08-10,145,41,18,4
2015-08-11,145,59,23,2
2015-08-12,145,NA,NA,NA
2015-08-13,145,51,12,2
2015-08-14,145,47,17,2
2015-08-15,145,29,5,0
2015-08-16,145,NA,NA,NA
2015-08-17,145,NA,NA,NA
2015-08-18,145,44,12,2
2015-08-19,145,36,15,3
2015-08-20,145,32,15,2
2015-08-21,145,48,7,1
2015-08-22,145,63,19,2
2015-08-23,145,33,5,1
2015-08-24,145,49,7,0
2015-08-25,145,35,9,2
2015-08-26,145,32,14,1
2015-08-27,145,NA,NA,NA
2015-08-28,145,NA,NA,NA
2015-08-29,145,50,13,2
2015-08-30,145,53,9,2
2015-08-31,145,61,16,3
2015-09-01,145,41,8,1
2015-09-02,145,59,28,5
2015-09-03,145,NA,NA,NA
2015-09-04,145,NA,NA,NA
2015-09-05,145,NA,NA,NA
2015-09-06,145,NA,NA,NA
2015-09-07,145,49,23,5
2015-09-08,145,NA,NA,NA
2015-09-09,145,52,16,3
2015-09-10,145,NA,NA,NA
2015-09-11,145,NA,NA,NA
2015-09-12,145,37,11,1
2015-09-13,145,NA,NA,NA
2015-09-14,145,NA,NA,NA
2015-09-15,145,NA,NA,NA
2015-09-16,145,NA,NA,NA
2015-09-17,145,41,16,3
2015-09-18,145,NA,NA,NA
2015-09-19,145,47,14,3
2015-09-20,145,NA,NA,NA
2015-09-21,145,NA,NA,NA
2015-09-22,145,NA,NA,NA
2015-09-23,145,NA,NA,NA
2015-09-24,145,NA,NA,NA
2015-09-25,145,NA,NA,NA
2015-09-26,145,NA,NA,NA
2015-09-27,145,NA,NA,NA
2015-09-28,145,NA,NA,NA
2015-09-29,145,NA,NA,NA
2015-09-30,145,51,22,4
2015-10-01,145,41,19,4
2015-10-02,145,NA,NA,NA
2015-10-03,145,NA,NA,NA
