"date","id","totalCalls","answeredCalls","sales"
2015-01-01,142,NA,NA,NA
2015-01-02,142,NA,NA,NA
2015-01-03,142,50,19,5
2015-01-04,142,NA,NA,NA
2015-01-05,142,35,20,5
2015-01-06,142,NA,NA,NA
2015-01-07,142,68,33,6
2015-01-08,142,NA,NA,NA
2015-01-09,142,NA,NA,NA
2015-01-10,142,44,11,4
2015-01-11,142,NA,NA,NA
2015-01-12,142,NA,NA,NA
2015-01-13,142,NA,NA,NA
2015-01-14,142,NA,NA,NA
2015-01-15,142,NA,NA,NA
2015-01-16,142,NA,NA,NA
2015-01-17,142,NA,NA,NA
2015-01-18,142,NA,NA,NA
2015-01-19,142,47,18,6
2015-01-20,142,NA,NA,NA
2015-01-21,142,NA,NA,NA
2015-01-22,142,45,22,8
2015-01-23,142,NA,NA,NA
2015-01-24,142,39,9,3
2015-01-25,142,NA,NA,NA
2015-01-26,142,58,16,5
2015-01-27,142,62,36,8
2015-01-28,142,NA,NA,NA
2015-01-29,142,74,24,5
2015-01-30,142,NA,NA,NA
2015-01-31,142,NA,NA,NA
2015-02-01,142,43,22,4
2015-02-02,142,NA,NA,NA
2015-02-03,142,NA,NA,NA
2015-02-04,142,NA,NA,NA
2015-02-05,142,NA,NA,NA
2015-02-06,142,NA,NA,NA
2015-02-07,142,NA,NA,NA
2015-02-08,142,NA,NA,NA
2015-02-09,142,NA,NA,NA
2015-02-10,142,NA,NA,NA
2015-02-11,142,62,40,15
2015-02-12,142,NA,NA,NA
2015-02-13,142,72,44,16
2015-02-14,142,NA,NA,NA
2015-02-15,142,35,13,3
2015-02-16,142,NA,NA,NA
2015-02-17,142,NA,NA,NA
2015-02-18,142,NA,NA,NA
2015-02-19,142,52,17,2
2015-02-20,142,NA,NA,NA
2015-02-21,142,69,26,8
2015-02-22,142,NA,NA,NA
2015-02-23,142,77,47,9
2015-02-24,142,NA,NA,NA
2015-02-25,142,NA,NA,NA
2015-02-26,142,NA,NA,NA
2015-02-27,142,NA,NA,NA
2015-02-28,142,45,11,1
2015-03-01,142,30,16,4
2015-03-02,142,67,17,1
2015-03-03,142,56,24,8
2015-03-04,142,NA,NA,NA
2015-03-05,142,28,8,3
2015-03-06,142,NA,NA,NA
2015-03-07,142,NA,NA,NA
2015-03-08,142,40,10,3
2015-03-09,142,NA,NA,NA
2015-03-10,142,63,31,4
2015-03-11,142,NA,NA,NA
2015-03-12,142,NA,NA,NA
2015-03-13,142,37,23,9
2015-03-14,142,NA,NA,NA
2015-03-15,142,49,24,3
2015-03-16,142,NA,NA,NA
2015-03-17,142,62,35,11
2015-03-18,142,59,27,5
2015-03-19,142,34,12,1
2015-03-20,142,55,30,10
2015-03-21,142,NA,NA,NA
2015-03-22,142,NA,NA,NA
2015-03-23,142,NA,NA,NA
2015-03-24,142,NA,NA,NA
2015-03-25,142,NA,NA,NA
2015-03-26,142,62,35,10
2015-03-27,142,NA,NA,NA
2015-03-28,142,NA,NA,NA
2015-03-29,142,NA,NA,NA
2015-03-30,142,NA,NA,NA
2015-03-31,142,NA,NA,NA
2015-04-01,142,NA,NA,NA
2015-04-02,142,NA,NA,NA
2015-04-03,142,33,15,1
2015-04-04,142,NA,NA,NA
2015-04-05,142,31,8,2
2015-04-06,142,NA,NA,NA
2015-04-07,142,39,25,10
2015-04-08,142,NA,NA,NA
2015-04-09,142,44,17,2
2015-04-10,142,30,17,1
2015-04-11,142,41,24,8
2015-04-12,142,79,21,9
2015-04-13,142,NA,NA,NA
2015-04-14,142,NA,NA,NA
2015-04-15,142,NA,NA,NA
2015-04-16,142,NA,NA,NA
2015-04-17,142,37,14,2
2015-04-18,142,72,41,6
2015-04-19,142,43,13,5
2015-04-20,142,NA,NA,NA
2015-04-21,142,NA,NA,NA
2015-04-22,142,47,18,4
2015-04-23,142,NA,NA,NA
2015-04-24,142,NA,NA,NA
2015-04-25,142,NA,NA,NA
2015-04-26,142,32,12,3
2015-04-27,142,45,11,4
2015-04-28,142,54,16,1
2015-04-29,142,NA,NA,NA
2015-04-30,142,68,42,17
2015-05-01,142,NA,NA,NA
2015-05-02,142,NA,NA,NA
2015-05-03,142,NA,NA,NA
2015-05-04,142,NA,NA,NA
2015-05-05,142,NA,NA,NA
2015-05-06,142,NA,NA,NA
2015-05-07,142,56,31,5
2015-05-08,142,73,33,10
2015-05-09,142,NA,NA,NA
2015-05-10,142,NA,NA,NA
2015-05-11,142,45,26,4
2015-05-12,142,79,40,11
2015-05-13,142,35,16,4
2015-05-14,142,NA,NA,NA
2015-05-15,142,NA,NA,NA
2015-05-16,142,51,14,4
2015-05-17,142,NA,NA,NA
2015-05-18,142,42,19,8
2015-05-19,142,NA,NA,NA
2015-05-20,142,NA,NA,NA
2015-05-21,142,NA,NA,NA
2015-05-22,142,32,14,5
2015-05-23,142,42,20,8
2015-05-24,142,79,33,11
2015-05-25,142,74,25,1
2015-05-26,142,47,13,5
2015-05-27,142,NA,NA,NA
2015-05-28,142,77,19,6
2015-05-29,142,27,16,6
2015-05-30,142,NA,NA,NA
2015-05-31,142,NA,NA,NA
2015-06-01,142,NA,NA,NA
2015-06-02,142,NA,NA,NA
2015-06-03,142,59,22,6
2015-06-04,142,NA,NA,NA
2015-06-05,142,NA,NA,NA
2015-06-06,142,NA,NA,NA
2015-06-07,142,NA,NA,NA
2015-06-08,142,24,14,3
2015-06-09,142,NA,NA,NA
2015-06-10,142,NA,NA,NA
2015-06-11,142,NA,NA,NA
2015-06-12,142,NA,NA,NA
2015-06-13,142,23,9,3
2015-06-14,142,72,35,6
2015-06-15,142,53,23,1
2015-06-16,142,NA,NA,NA
2015-06-17,142,NA,NA,NA
2015-06-18,142,29,12,4
2015-06-19,142,27,12,2
2015-06-20,142,NA,NA,NA
2015-06-21,142,NA,NA,NA
2015-06-22,142,62,23,8
2015-06-23,142,NA,NA,NA
2015-06-24,142,NA,NA,NA
2015-06-25,142,58,25,11
2015-06-26,142,NA,NA,NA
2015-06-27,142,NA,NA,NA
2015-06-28,142,59,19,4
2015-06-29,142,NA,NA,NA
2015-06-30,142,NA,NA,NA
2015-07-01,142,45,23,7
2015-07-02,142,NA,NA,NA
2015-07-03,142,NA,NA,NA
2015-07-04,142,NA,NA,NA
2015-07-05,142,NA,NA,NA
2015-07-06,142,NA,NA,NA
2015-07-07,142,80,51,17
2015-07-08,142,NA,NA,NA
2015-07-09,142,NA,NA,NA
2015-07-10,142,44,20,2
2015-07-11,142,40,13,3
2015-07-12,142,NA,NA,NA
2015-07-13,142,NA,NA,NA
2015-07-14,142,NA,NA,NA
2015-07-15,142,NA,NA,NA
2015-07-16,142,76,21,7
2015-07-17,142,27,15,6
2015-07-18,142,42,12,5
2015-07-19,142,NA,NA,NA
2015-07-20,142,38,17,4
2015-07-21,142,68,42,17
2015-07-22,142,NA,NA,NA
2015-07-23,142,NA,NA,NA
2015-07-24,142,NA,NA,NA
2015-07-25,142,NA,NA,NA
2015-07-26,142,NA,NA,NA
2015-07-27,142,NA,NA,NA
2015-07-28,142,NA,NA,NA
2015-07-29,142,NA,NA,NA
2015-07-30,142,64,24,7
2015-07-31,142,NA,NA,NA
2015-08-01,142,NA,NA,NA
2015-08-02,142,NA,NA,NA
2015-08-03,142,75,47,20
2015-08-04,142,NA,NA,NA
2015-08-05,142,36,20,1
2015-08-06,142,NA,NA,NA
2015-08-07,142,NA,NA,NA
2015-08-08,142,NA,NA,NA
2015-08-09,142,NA,NA,NA
2015-08-10,142,NA,NA,NA
2015-08-11,142,NA,NA,NA
2015-08-12,142,NA,NA,NA
2015-08-13,142,NA,NA,NA
2015-08-14,142,NA,NA,NA
2015-08-15,142,NA,NA,NA
2015-08-16,142,NA,NA,NA
2015-08-17,142,NA,NA,NA
2015-08-18,142,NA,NA,NA
2015-08-19,142,24,14,5
2015-08-20,142,NA,NA,NA
2015-08-21,142,NA,NA,NA
2015-08-22,142,NA,NA,NA
2015-08-23,142,NA,NA,NA
2015-08-24,142,NA,NA,NA
2015-08-25,142,NA,NA,NA
2015-08-26,142,68,39,4
2015-08-27,142,NA,NA,NA
2015-08-28,142,48,29,11
2015-08-29,142,27,6,0
2015-08-30,142,NA,NA,NA
2015-08-31,142,38,14,4
2015-09-01,142,NA,NA,NA
2015-09-02,142,60,21,3
2015-09-03,142,NA,NA,NA
2015-09-04,142,43,12,3
2015-09-05,142,31,14,1
2015-09-06,142,35,13,2
2015-09-07,142,NA,NA,NA
2015-09-08,142,50,24,6
2015-09-09,142,NA,NA,NA
2015-09-10,142,23,12,3
2015-09-11,142,78,45,3
2015-09-12,142,NA,NA,NA
2015-09-13,142,NA,NA,NA
2015-09-14,142,47,29,3
2015-09-15,142,70,44,12
2015-09-16,142,NA,NA,NA
2015-09-17,142,NA,NA,NA
2015-09-18,142,53,29,3
2015-09-19,142,77,24,3
2015-09-20,142,NA,NA,NA
2015-09-21,142,78,46,14
2015-09-22,142,27,14,4
2015-09-23,142,23,5,2
2015-09-24,142,51,32,9
2015-09-25,142,43,21,6
2015-09-26,142,54,26,11
2015-09-27,142,NA,NA,NA
2015-09-28,142,NA,NA,NA
2015-09-29,142,NA,NA,NA
2015-09-30,142,NA,NA,NA
2015-10-01,142,NA,NA,NA
2015-10-02,142,NA,NA,NA
2015-10-03,142,NA,NA,NA
2015-10-04,142,63,18,7
2015-10-05,142,NA,NA,NA
2015-10-06,142,NA,NA,NA
2015-10-07,142,47,14,2
2015-10-08,142,NA,NA,NA
2015-10-09,142,NA,NA,NA
2015-10-10,142,NA,NA,NA
2015-10-11,142,NA,NA,NA
2015-10-12,142,46,29,2
2015-10-13,142,43,16,5
2015-10-14,142,NA,NA,NA
2015-10-15,142,67,42,11
2015-10-16,142,NA,NA,NA
2015-10-17,142,NA,NA,NA
2015-10-18,142,24,13,4
2015-10-19,142,NA,NA,NA
2015-10-20,142,NA,NA,NA
2015-10-21,142,NA,NA,NA
2015-10-22,142,NA,NA,NA
2015-10-23,142,NA,NA,NA
2015-10-24,142,69,22,4
2015-10-25,142,NA,NA,NA
2015-10-26,142,36,12,4
2015-10-27,142,NA,NA,NA
2015-10-28,142,NA,NA,NA
2015-10-29,142,64,19,3
2015-10-30,142,64,34,12
2015-10-31,142,NA,NA,NA
2015-11-01,142,NA,NA,NA
2015-11-02,142,39,12,4
