"date","id","totalCalls","answeredCalls","sales"
2015-01-01,69,NA,NA,NA
2015-01-02,69,26,7,0
2015-01-03,69,NA,NA,NA
2015-01-04,69,NA,NA,NA
2015-01-05,69,58,29,8
2015-01-06,69,NA,NA,NA
2015-01-07,69,NA,NA,NA
2015-01-08,69,NA,NA,NA
2015-01-09,69,NA,NA,NA
2015-01-10,69,NA,NA,NA
2015-01-11,69,45,19,5
2015-01-12,69,NA,NA,NA
2015-01-13,69,NA,NA,NA
2015-01-14,69,54,20,3
2015-01-15,69,NA,NA,NA
2015-01-16,69,NA,NA,NA
2015-01-17,69,42,11,3
2015-01-18,69,NA,NA,NA
2015-01-19,69,NA,NA,NA
2015-01-20,69,NA,NA,NA
2015-01-21,69,NA,NA,NA
2015-01-22,69,42,24,4
2015-01-23,69,55,33,9
2015-01-24,69,38,12,3
2015-01-25,69,NA,NA,NA
2015-01-26,69,NA,NA,NA
2015-01-27,69,NA,NA,NA
2015-01-28,69,57,24,8
2015-01-29,69,37,7,1
2015-01-30,69,44,6,1
2015-01-31,69,NA,NA,NA
2015-02-01,69,NA,NA,NA
2015-02-02,69,31,7,2
2015-02-03,69,NA,NA,NA
2015-02-04,69,16,3,0
2015-02-05,69,21,3,0
2015-02-06,69,NA,NA,NA
2015-02-07,69,40,24,9
2015-02-08,69,NA,NA,NA
2015-02-09,69,57,37,8
2015-02-10,69,NA,NA,NA
2015-02-11,69,56,6,2
2015-02-12,69,NA,NA,NA
2015-02-13,69,NA,NA,NA
2015-02-14,69,19,4,0
2015-02-15,69,NA,NA,NA
2015-02-16,69,NA,NA,NA
2015-02-17,69,33,5,1
2015-02-18,69,58,15,5
2015-02-19,69,33,7,0
2015-02-20,69,NA,NA,NA
2015-02-21,69,NA,NA,NA
2015-02-22,69,56,22,5
2015-02-23,69,NA,NA,NA
2015-02-24,69,NA,NA,NA
2015-02-25,69,60,17,2
2015-02-26,69,NA,NA,NA
2015-02-27,69,27,10,2
2015-02-28,69,NA,NA,NA
2015-03-01,69,54,14,1
2015-03-02,69,21,4,1
2015-03-03,69,58,17,4
2015-03-04,69,NA,NA,NA
2015-03-05,69,NA,NA,NA
2015-03-06,69,NA,NA,NA
2015-03-07,69,NA,NA,NA
2015-03-08,69,NA,NA,NA
2015-03-09,69,55,26,3
2015-03-10,69,34,7,0
2015-03-11,69,NA,NA,NA
2015-03-12,69,NA,NA,NA
2015-03-13,69,NA,NA,NA
2015-03-14,69,37,15,1
2015-03-15,69,NA,NA,NA
2015-03-16,69,NA,NA,NA
2015-03-17,69,20,12,3
2015-03-18,69,NA,NA,NA
2015-03-19,69,57,25,10
2015-03-20,69,NA,NA,NA
2015-03-21,69,NA,NA,NA
2015-03-22,69,NA,NA,NA
2015-03-23,69,16,10,2
2015-03-24,69,NA,NA,NA
2015-03-25,69,NA,NA,NA
2015-03-26,69,NA,NA,NA
2015-03-27,69,NA,NA,NA
2015-03-28,69,NA,NA,NA
2015-03-29,69,33,19,4
2015-03-30,69,NA,NA,NA
2015-03-31,69,NA,NA,NA
2015-04-01,69,41,22,3
2015-04-02,69,36,9,3
2015-04-03,69,46,30,10
2015-04-04,69,NA,NA,NA
2015-04-05,69,56,27,6
2015-04-06,69,NA,NA,NA
2015-04-07,69,NA,NA,NA
2015-04-08,69,25,9,2
2015-04-09,69,50,5,1
2015-04-10,69,NA,NA,NA
2015-04-11,69,NA,NA,NA
2015-04-12,69,NA,NA,NA
2015-04-13,69,24,10,2
2015-04-14,69,49,11,2
2015-04-15,69,52,29,9
2015-04-16,69,NA,NA,NA
2015-04-17,69,NA,NA,NA
2015-04-18,69,33,18,4
2015-04-19,69,58,28,10
2015-04-20,69,58,25,7
2015-04-21,69,NA,NA,NA
2015-04-22,69,NA,NA,NA
2015-04-23,69,NA,NA,NA
2015-04-24,69,NA,NA,NA
2015-04-25,69,NA,NA,NA
2015-04-26,69,21,11,3
2015-04-27,69,NA,NA,NA
2015-04-28,69,NA,NA,NA
2015-04-29,69,27,6,0
2015-04-30,69,59,25,2
2015-05-01,69,21,6,1
2015-05-02,69,NA,NA,NA
2015-05-03,69,56,18,7
2015-05-04,69,50,9,1
2015-05-05,69,NA,NA,NA
2015-05-06,69,35,21,7
2015-05-07,69,NA,NA,NA
2015-05-08,69,60,20,7
2015-05-09,69,48,13,4
2015-05-10,69,NA,NA,NA
2015-05-11,69,NA,NA,NA
2015-05-12,69,44,13,1
2015-05-13,69,NA,NA,NA
2015-05-14,69,28,14,1
2015-05-15,69,NA,NA,NA
2015-05-16,69,28,6,0
2015-05-17,69,NA,NA,NA
2015-05-18,69,NA,NA,NA
2015-05-19,69,30,18,7
2015-05-20,69,NA,NA,NA
2015-05-21,69,42,18,5
2015-05-22,69,42,26,3
2015-05-23,69,NA,NA,NA
2015-05-24,69,40,12,3
2015-05-25,69,NA,NA,NA
2015-05-26,69,54,6,1
2015-05-27,69,NA,NA,NA
2015-05-28,69,NA,NA,NA
2015-05-29,69,NA,NA,NA
2015-05-30,69,NA,NA,NA
2015-05-31,69,NA,NA,NA
2015-06-01,69,NA,NA,NA
2015-06-02,69,NA,NA,NA
2015-06-03,69,NA,NA,NA
2015-06-04,69,NA,NA,NA
2015-06-05,69,47,16,5
2015-06-06,69,NA,NA,NA
2015-06-07,69,29,19,5
2015-06-08,69,22,10,2
2015-06-09,69,NA,NA,NA
2015-06-10,69,NA,NA,NA
2015-06-11,69,26,5,0
2015-06-12,69,32,7,2
2015-06-13,69,NA,NA,NA
2015-06-14,69,NA,NA,NA
2015-06-15,69,NA,NA,NA
2015-06-16,69,NA,NA,NA
2015-06-17,69,NA,NA,NA
2015-06-18,69,43,27,4
2015-06-19,69,50,8,1
2015-06-20,69,59,36,13
2015-06-21,69,NA,NA,NA
2015-06-22,69,45,7,2
2015-06-23,69,18,10,3
2015-06-24,69,NA,NA,NA
2015-06-25,69,NA,NA,NA
2015-06-26,69,28,9,1
2015-06-27,69,NA,NA,NA
2015-06-28,69,NA,NA,NA
2015-06-29,69,20,12,0
2015-06-30,69,38,8,2
2015-07-01,69,22,13,1
2015-07-02,69,50,14,3
2015-07-03,69,26,12,4
2015-07-04,69,NA,NA,NA
2015-07-05,69,NA,NA,NA
2015-07-06,69,NA,NA,NA
2015-07-07,69,46,15,0
2015-07-08,69,39,7,2
2015-07-09,69,NA,NA,NA
2015-07-10,69,NA,NA,NA
