"date","id","totalCalls","answeredCalls","sales"
2015-01-01,40,NA,NA,NA
2015-01-02,40,NA,NA,NA
2015-01-03,40,35,17,2
2015-01-04,40,NA,NA,NA
2015-01-05,40,NA,NA,NA
2015-01-06,40,41,24,8
2015-01-07,40,NA,NA,NA
2015-01-08,40,60,24,7
2015-01-09,40,NA,NA,NA
2015-01-10,40,NA,NA,NA
2015-01-11,40,NA,NA,NA
2015-01-12,40,NA,NA,NA
2015-01-13,40,NA,NA,NA
2015-01-14,40,NA,NA,NA
2015-01-15,40,NA,NA,NA
2015-01-16,40,NA,NA,NA
2015-01-17,40,NA,NA,NA
2015-01-18,40,NA,NA,NA
2015-01-19,40,35,22,2
2015-01-20,40,NA,NA,NA
2015-01-21,40,23,12,3
2015-01-22,40,37,10,3
2015-01-23,40,NA,NA,NA
2015-01-24,40,NA,NA,NA
2015-01-25,40,60,13,3
2015-01-26,40,28,17,7
2015-01-27,40,48,18,5
2015-01-28,40,NA,NA,NA
2015-01-29,40,NA,NA,NA
2015-01-30,40,20,11,2
2015-01-31,40,NA,NA,NA
2015-02-01,40,NA,NA,NA
2015-02-02,40,NA,NA,NA
2015-02-03,40,19,6,2
2015-02-04,40,NA,NA,NA
2015-02-05,40,54,21,3
2015-02-06,40,40,22,1
2015-02-07,40,34,17,5
2015-02-08,40,37,16,5
2015-02-09,40,NA,NA,NA
2015-02-10,40,46,15,3
2015-02-11,40,NA,NA,NA
2015-02-12,40,NA,NA,NA
2015-02-13,40,NA,NA,NA
2015-02-14,40,NA,NA,NA
2015-02-15,40,NA,NA,NA
2015-02-16,40,NA,NA,NA
2015-02-17,40,31,5,1
2015-02-18,40,NA,NA,NA
2015-02-19,40,NA,NA,NA
2015-02-20,40,53,30,3
2015-02-21,40,NA,NA,NA
2015-02-22,40,NA,NA,NA
2015-02-23,40,NA,NA,NA
2015-02-24,40,48,25,4
2015-02-25,40,24,6,1
2015-02-26,40,NA,NA,NA
2015-02-27,40,NA,NA,NA
2015-02-28,40,45,18,3
2015-03-01,40,NA,NA,NA
2015-03-02,40,NA,NA,NA
2015-03-03,40,NA,NA,NA
2015-03-04,40,18,11,3
2015-03-05,40,46,27,2
2015-03-06,40,NA,NA,NA
2015-03-07,40,NA,NA,NA
2015-03-08,40,NA,NA,NA
2015-03-09,40,NA,NA,NA
2015-03-10,40,30,19,1
2015-03-11,40,30,15,3
2015-03-12,40,NA,NA,NA
2015-03-13,40,52,30,6
2015-03-14,40,NA,NA,NA
2015-03-15,40,NA,NA,NA
2015-03-16,40,NA,NA,NA
2015-03-17,40,17,6,1
2015-03-18,40,NA,NA,NA
2015-03-19,40,NA,NA,NA
2015-03-20,40,18,11,2
2015-03-21,40,NA,NA,NA
2015-03-22,40,50,32,3
2015-03-23,40,NA,NA,NA
2015-03-24,40,NA,NA,NA
2015-03-25,40,31,19,7
2015-03-26,40,NA,NA,NA
2015-03-27,40,33,5,0
2015-03-28,40,NA,NA,NA
2015-03-29,40,27,15,4
2015-03-30,40,NA,NA,NA
2015-03-31,40,NA,NA,NA
2015-04-01,40,17,10,1
2015-04-02,40,NA,NA,NA
2015-04-03,40,NA,NA,NA
2015-04-04,40,NA,NA,NA
2015-04-05,40,NA,NA,NA
2015-04-06,40,NA,NA,NA
2015-04-07,40,39,9,2
2015-04-08,40,17,6,2
2015-04-09,40,NA,NA,NA
2015-04-10,40,NA,NA,NA
2015-04-11,40,NA,NA,NA
2015-04-12,40,59,28,9
2015-04-13,40,22,11,0
2015-04-14,40,NA,NA,NA
2015-04-15,40,23,6,2
2015-04-16,40,46,29,11
2015-04-17,40,NA,NA,NA
2015-04-18,40,53,19,3
2015-04-19,40,NA,NA,NA
2015-04-20,40,NA,NA,NA
2015-04-21,40,NA,NA,NA
2015-04-22,40,NA,NA,NA
2015-04-23,40,56,24,7
2015-04-24,40,55,34,9
2015-04-25,40,NA,NA,NA
2015-04-26,40,38,12,2
2015-04-27,40,NA,NA,NA
2015-04-28,40,NA,NA,NA
2015-04-29,40,NA,NA,NA
2015-04-30,40,38,13,3
2015-05-01,40,NA,NA,NA
2015-05-02,40,NA,NA,NA
2015-05-03,40,17,5,1
2015-05-04,40,NA,NA,NA
2015-05-05,40,40,9,3
2015-05-06,40,NA,NA,NA
2015-05-07,40,NA,NA,NA
2015-05-08,40,NA,NA,NA
2015-05-09,40,34,22,5
2015-05-10,40,NA,NA,NA
2015-05-11,40,36,7,1
2015-05-12,40,NA,NA,NA
2015-05-13,40,NA,NA,NA
2015-05-14,40,NA,NA,NA
2015-05-15,40,NA,NA,NA
2015-05-16,40,NA,NA,NA
2015-05-17,40,NA,NA,NA
2015-05-18,40,NA,NA,NA
2015-05-19,40,NA,NA,NA
2015-05-20,40,22,4,1
2015-05-21,40,NA,NA,NA
2015-05-22,40,NA,NA,NA
2015-05-23,40,NA,NA,NA
2015-05-24,40,NA,NA,NA
2015-05-25,40,NA,NA,NA
2015-05-26,40,46,8,2
2015-05-27,40,26,17,6
2015-05-28,40,NA,NA,NA
2015-05-29,40,NA,NA,NA
2015-05-30,40,NA,NA,NA
