"date","id","totalCalls","answeredCalls","sales"
2015-01-01,75,NA,NA,NA
2015-01-02,75,NA,NA,NA
2015-01-03,75,45,26,3
2015-01-04,75,NA,NA,NA
2015-01-05,75,NA,NA,NA
2015-01-06,75,NA,NA,NA
2015-01-07,75,44,27,9
2015-01-08,75,NA,NA,NA
2015-01-09,75,NA,NA,NA
2015-01-10,75,20,7,2
2015-01-11,75,NA,NA,NA
2015-01-12,75,29,6,0
2015-01-13,75,NA,NA,NA
2015-01-14,75,39,13,3
2015-01-15,75,32,6,1
2015-01-16,75,NA,NA,NA
2015-01-17,75,35,7,2
2015-01-18,75,18,4,0
2015-01-19,75,NA,NA,NA
2015-01-20,75,NA,NA,NA
2015-01-21,75,NA,NA,NA
2015-01-22,75,NA,NA,NA
2015-01-23,75,NA,NA,NA
2015-01-24,75,18,11,1
2015-01-25,75,NA,NA,NA
2015-01-26,75,23,5,1
2015-01-27,75,NA,NA,NA
2015-01-28,75,NA,NA,NA
2015-01-29,75,NA,NA,NA
2015-01-30,75,NA,NA,NA
2015-01-31,75,NA,NA,NA
2015-02-01,75,NA,NA,NA
2015-02-02,75,20,5,1
2015-02-03,75,16,3,0
2015-02-04,75,NA,NA,NA
2015-02-05,75,49,15,3
2015-02-06,75,NA,NA,NA
2015-02-07,75,NA,NA,NA
2015-02-08,75,NA,NA,NA
2015-02-09,75,NA,NA,NA
2015-02-10,75,NA,NA,NA
2015-02-11,75,19,5,0
2015-02-12,75,29,13,4
2015-02-13,75,NA,NA,NA
2015-02-14,75,50,29,8
2015-02-15,75,NA,NA,NA
2015-02-16,75,26,14,3
2015-02-17,75,NA,NA,NA
2015-02-18,75,NA,NA,NA
2015-02-19,75,NA,NA,NA
2015-02-20,75,50,16,4
2015-02-21,75,NA,NA,NA
2015-02-22,75,NA,NA,NA
2015-02-23,75,NA,NA,NA
2015-02-24,75,26,6,1
2015-02-25,75,NA,NA,NA
2015-02-26,75,NA,NA,NA
2015-02-27,75,35,20,7
2015-02-28,75,NA,NA,NA
2015-03-01,75,48,11,3
2015-03-02,75,NA,NA,NA
2015-03-03,75,37,5,1
2015-03-04,75,NA,NA,NA
2015-03-05,75,29,5,0
2015-03-06,75,NA,NA,NA
2015-03-07,75,18,10,3
2015-03-08,75,NA,NA,NA
2015-03-09,75,NA,NA,NA
2015-03-10,75,NA,NA,NA
2015-03-11,75,NA,NA,NA
2015-03-12,75,20,3,0
2015-03-13,75,34,12,1
2015-03-14,75,NA,NA,NA
2015-03-15,75,NA,NA,NA
2015-03-16,75,NA,NA,NA
2015-03-17,75,24,7,1
2015-03-18,75,NA,NA,NA
2015-03-19,75,21,4,1
2015-03-20,75,NA,NA,NA
2015-03-21,75,NA,NA,NA
2015-03-22,75,36,12,3
2015-03-23,75,NA,NA,NA
2015-03-24,75,NA,NA,NA
2015-03-25,75,NA,NA,NA
2015-03-26,75,NA,NA,NA
2015-03-27,75,NA,NA,NA
2015-03-28,75,NA,NA,NA
2015-03-29,75,NA,NA,NA
2015-03-30,75,NA,NA,NA
2015-03-31,75,NA,NA,NA
2015-04-01,75,NA,NA,NA
2015-04-02,75,36,17,4
2015-04-03,75,NA,NA,NA
2015-04-04,75,NA,NA,NA
2015-04-05,75,NA,NA,NA
2015-04-06,75,47,7,0
2015-04-07,75,NA,NA,NA
2015-04-08,75,NA,NA,NA
2015-04-09,75,23,11,3
2015-04-10,75,NA,NA,NA
2015-04-11,75,49,20,5
2015-04-12,75,NA,NA,NA
2015-04-13,75,NA,NA,NA
2015-04-14,75,NA,NA,NA
2015-04-15,75,NA,NA,NA
2015-04-16,75,37,14,1
2015-04-17,75,NA,NA,NA
2015-04-18,75,NA,NA,NA
2015-04-19,75,30,6,1
2015-04-20,75,NA,NA,NA
2015-04-21,75,NA,NA,NA
2015-04-22,75,18,3,1
2015-04-23,75,NA,NA,NA
2015-04-24,75,NA,NA,NA
2015-04-25,75,NA,NA,NA
2015-04-26,75,25,6,0
2015-04-27,75,NA,NA,NA
2015-04-28,75,NA,NA,NA
2015-04-29,75,NA,NA,NA
2015-04-30,75,28,16,2
2015-05-01,75,NA,NA,NA
2015-05-02,75,NA,NA,NA
2015-05-03,75,27,9,2
2015-05-04,75,45,24,7
2015-05-05,75,35,13,2
2015-05-06,75,38,16,3
2015-05-07,75,NA,NA,NA
2015-05-08,75,NA,NA,NA
2015-05-09,75,NA,NA,NA
2015-05-10,75,NA,NA,NA
2015-05-11,75,NA,NA,NA
2015-05-12,75,20,7,2
2015-05-13,75,NA,NA,NA
2015-05-14,75,NA,NA,NA
2015-05-15,75,NA,NA,NA
2015-05-16,75,NA,NA,NA
2015-05-17,75,NA,NA,NA
2015-05-18,75,NA,NA,NA
2015-05-19,75,33,11,4
2015-05-20,75,40,23,5
2015-05-21,75,46,7,1
2015-05-22,75,19,4,1
2015-05-23,75,NA,NA,NA
2015-05-24,75,NA,NA,NA
2015-05-25,75,37,6,2
2015-05-26,75,38,10,1
2015-05-27,75,48,12,3
2015-05-28,75,NA,NA,NA
2015-05-29,75,50,23,8
2015-05-30,75,NA,NA,NA
2015-05-31,75,16,3,1
2015-06-01,75,42,11,3
2015-06-02,75,NA,NA,NA
2015-06-03,75,NA,NA,NA
2015-06-04,75,NA,NA,NA
2015-06-05,75,40,22,6
2015-06-06,75,NA,NA,NA
2015-06-07,75,NA,NA,NA
2015-06-08,75,NA,NA,NA
2015-06-09,75,NA,NA,NA
2015-06-10,75,27,4,1
2015-06-11,75,NA,NA,NA
2015-06-12,75,NA,NA,NA
2015-06-13,75,39,23,6
2015-06-14,75,NA,NA,NA
2015-06-15,75,NA,NA,NA
2015-06-16,75,NA,NA,NA
2015-06-17,75,31,15,2
2015-06-18,75,29,6,0
2015-06-19,75,20,11,1
2015-06-20,75,NA,NA,NA
2015-06-21,75,NA,NA,NA
2015-06-22,75,NA,NA,NA
2015-06-23,75,38,11,4
2015-06-24,75,NA,NA,NA
2015-06-25,75,NA,NA,NA
2015-06-26,75,40,11,2
2015-06-27,75,23,4,0
2015-06-28,75,47,17,2
2015-06-29,75,22,8,2
2015-06-30,75,20,6,0
2015-07-01,75,NA,NA,NA
2015-07-02,75,NA,NA,NA
2015-07-03,75,NA,NA,NA
2015-07-04,75,21,3,0
2015-07-05,75,26,15,3
2015-07-06,75,NA,NA,NA
2015-07-07,75,NA,NA,NA
2015-07-08,75,20,11,3
2015-07-09,75,NA,NA,NA
2015-07-10,75,43,20,5
2015-07-11,75,NA,NA,NA
2015-07-12,75,45,27,3
2015-07-13,75,NA,NA,NA
2015-07-14,75,NA,NA,NA
2015-07-15,75,48,11,1
2015-07-16,75,48,7,0
2015-07-17,75,36,12,4
2015-07-18,75,NA,NA,NA
2015-07-19,75,NA,NA,NA
2015-07-20,75,NA,NA,NA
2015-07-21,75,NA,NA,NA
2015-07-22,75,49,20,4
2015-07-23,75,18,6,2
2015-07-24,75,NA,NA,NA
2015-07-25,75,32,11,2
2015-07-26,75,NA,NA,NA
2015-07-27,75,34,15,3
2015-07-28,75,NA,NA,NA
2015-07-29,75,NA,NA,NA
2015-07-30,75,NA,NA,NA
2015-07-31,75,15,4,0
2015-08-01,75,NA,NA,NA
2015-08-02,75,NA,NA,NA
2015-08-03,75,NA,NA,NA
2015-08-04,75,43,17,5
2015-08-05,75,NA,NA,NA
2015-08-06,75,NA,NA,NA
2015-08-07,75,NA,NA,NA
2015-08-08,75,40,19,5
2015-08-09,75,NA,NA,NA
2015-08-10,75,40,11,4
2015-08-11,75,NA,NA,NA
2015-08-12,75,18,6,2
2015-08-13,75,44,23,5
2015-08-14,75,NA,NA,NA
2015-08-15,75,NA,NA,NA
2015-08-16,75,NA,NA,NA
2015-08-17,75,NA,NA,NA
2015-08-18,75,30,13,4
2015-08-19,75,27,10,2
2015-08-20,75,NA,NA,NA
2015-08-21,75,NA,NA,NA
2015-08-22,75,NA,NA,NA
2015-08-23,75,26,8,1
2015-08-24,75,29,16,1
2015-08-25,75,NA,NA,NA
2015-08-26,75,NA,NA,NA
2015-08-27,75,49,18,4
2015-08-28,75,NA,NA,NA
2015-08-29,75,25,14,2
2015-08-30,75,26,6,1
2015-08-31,75,NA,NA,NA
2015-09-01,75,NA,NA,NA
2015-09-02,75,40,21,4
2015-09-03,75,NA,NA,NA
2015-09-04,75,NA,NA,NA
2015-09-05,75,NA,NA,NA
2015-09-06,75,NA,NA,NA
2015-09-07,75,NA,NA,NA
2015-09-08,75,46,7,1
2015-09-09,75,NA,NA,NA
2015-09-10,75,47,13,1
2015-09-11,75,NA,NA,NA
2015-09-12,75,NA,NA,NA
2015-09-13,75,16,8,2
2015-09-14,75,23,11,1
2015-09-15,75,NA,NA,NA
2015-09-16,75,NA,NA,NA
2015-09-17,75,NA,NA,NA
2015-09-18,75,26,4,1
2015-09-19,75,36,14,3
2015-09-20,75,NA,NA,NA
2015-09-21,75,48,29,7
2015-09-22,75,NA,NA,NA
2015-09-23,75,NA,NA,NA
2015-09-24,75,NA,NA,NA
2015-09-25,75,NA,NA,NA
2015-09-26,75,18,3,0
2015-09-27,75,41,16,6
2015-09-28,75,NA,NA,NA
2015-09-29,75,49,10,1
2015-09-30,75,NA,NA,NA
2015-10-01,75,45,13,4
2015-10-02,75,NA,NA,NA
2015-10-03,75,16,4,1
2015-10-04,75,NA,NA,NA
2015-10-05,75,42,15,5
2015-10-06,75,NA,NA,NA
2015-10-07,75,38,21,5
2015-10-08,75,NA,NA,NA
2015-10-09,75,NA,NA,NA
2015-10-10,75,NA,NA,NA
2015-10-11,75,NA,NA,NA
2015-10-12,75,34,16,5
2015-10-13,75,NA,NA,NA
2015-10-14,75,28,8,2
2015-10-15,75,NA,NA,NA
2015-10-16,75,NA,NA,NA
2015-10-17,75,38,9,3
2015-10-18,75,42,17,3
2015-10-19,75,NA,NA,NA
2015-10-20,75,NA,NA,NA
2015-10-21,75,NA,NA,NA
2015-10-22,75,NA,NA,NA
2015-10-23,75,NA,NA,NA
2015-10-24,75,NA,NA,NA
2015-10-25,75,NA,NA,NA
2015-10-26,75,NA,NA,NA
2015-10-27,75,NA,NA,NA
2015-10-28,75,NA,NA,NA
2015-10-29,75,NA,NA,NA
2015-10-30,75,NA,NA,NA
2015-10-31,75,NA,NA,NA
2015-11-01,75,40,6,1
2015-11-02,75,NA,NA,NA
2015-11-03,75,NA,NA,NA
2015-11-04,75,NA,NA,NA
2015-11-05,75,NA,NA,NA
2015-11-06,75,NA,NA,NA
2015-11-07,75,NA,NA,NA
2015-11-08,75,NA,NA,NA
2015-11-09,75,NA,NA,NA
2015-11-10,75,NA,NA,NA
2015-11-11,75,49,13,1
2015-11-12,75,NA,NA,NA
2015-11-13,75,24,9,2
2015-11-14,75,NA,NA,NA
2015-11-15,75,43,11,1
2015-11-16,75,NA,NA,NA
2015-11-17,75,NA,NA,NA
2015-11-18,75,NA,NA,NA
2015-11-19,75,NA,NA,NA
2015-11-20,75,NA,NA,NA
2015-11-21,75,17,3,1
2015-11-22,75,NA,NA,NA
2015-11-23,75,NA,NA,NA
2015-11-24,75,NA,NA,NA
2015-11-25,75,40,21,6
2015-11-26,75,NA,NA,NA
2015-11-27,75,NA,NA,NA
2015-11-28,75,NA,NA,NA
2015-11-29,75,43,18,2
2015-11-30,75,NA,NA,NA
2015-12-01,75,20,3,0
2015-12-02,75,NA,NA,NA
2015-12-03,75,47,14,4
2015-12-04,75,20,10,2
2015-12-05,75,NA,NA,NA
2015-12-06,75,NA,NA,NA
2015-12-07,75,33,17,5
2015-12-08,75,42,8,1
2015-12-09,75,21,8,2
2015-12-10,75,NA,NA,NA
2015-12-11,75,NA,NA,NA
2015-12-12,75,NA,NA,NA
2015-12-13,75,NA,NA,NA
2015-12-14,75,NA,NA,NA
2015-12-15,75,NA,NA,NA
2015-12-16,75,NA,NA,NA
2015-12-17,75,35,19,5
2015-12-18,75,NA,NA,NA
2015-12-19,75,NA,NA,NA
2015-12-20,75,26,10,1
2015-12-21,75,20,6,0
2015-12-22,75,NA,NA,NA
2015-12-23,75,29,9,2
2015-12-24,75,16,5,0
2015-12-25,75,32,19,4
2015-12-26,75,23,11,2
2015-12-27,75,NA,NA,NA
2015-12-28,75,NA,NA,NA
2015-12-29,75,NA,NA,NA
2015-12-30,75,46,17,5
2015-12-31,75,NA,NA,NA
2016-01-01,75,NA,NA,NA
2016-01-02,75,NA,NA,NA
2016-01-03,75,50,32,3
2016-01-04,75,50,18,6
2016-01-05,75,15,8,1
2016-01-06,75,NA,NA,NA
2016-01-07,75,22,8,2
2016-01-08,75,39,22,5
2016-01-09,75,32,15,3
2016-01-10,75,30,18,3
2016-01-11,75,20,8,1
2016-01-12,75,NA,NA,NA
2016-01-13,75,NA,NA,NA
2016-01-14,75,NA,NA,NA
2016-01-15,75,NA,NA,NA
2016-01-16,75,NA,NA,NA
2016-01-17,75,NA,NA,NA
2016-01-18,75,NA,NA,NA
2016-01-19,75,NA,NA,NA
2016-01-20,75,30,8,1
2016-01-21,75,NA,NA,NA
2016-01-22,75,NA,NA,NA
2016-01-23,75,24,12,3
2016-01-24,75,NA,NA,NA
2016-01-25,75,18,6,1
2016-01-26,75,NA,NA,NA
2016-01-27,75,36,14,1
2016-01-28,75,28,12,3
2016-01-29,75,NA,NA,NA
2016-01-30,75,NA,NA,NA
2016-01-31,75,32,9,2
2016-02-01,75,NA,NA,NA
2016-02-02,75,NA,NA,NA
2016-02-03,75,NA,NA,NA
2016-02-04,75,NA,NA,NA
2016-02-05,75,41,15,2
2016-02-06,75,NA,NA,NA
2016-02-07,75,NA,NA,NA
2016-02-08,75,50,25,5
2016-02-09,75,NA,NA,NA
2016-02-10,75,29,15,4
2016-02-11,75,31,13,3
2016-02-12,75,NA,NA,NA
2016-02-13,75,39,10,1
2016-02-14,75,NA,NA,NA
2016-02-15,75,34,18,5
2016-02-16,75,16,4,0
2016-02-17,75,30,7,2
2016-02-18,75,21,4,0
2016-02-19,75,38,13,4
2016-02-20,75,NA,NA,NA
2016-02-21,75,NA,NA,NA
2016-02-22,75,31,15,3
2016-02-23,75,49,19,2
2016-02-24,75,NA,NA,NA
2016-02-25,75,NA,NA,NA
2016-02-26,75,NA,NA,NA
2016-02-27,75,NA,NA,NA
2016-02-28,75,NA,NA,NA
2016-02-29,75,NA,NA,NA
2016-03-01,75,NA,NA,NA
2016-03-02,75,NA,NA,NA
2016-03-03,75,NA,NA,NA
2016-03-04,75,47,18,4
