"date","id","totalCalls","answeredCalls","sales"
2015-01-01,121,NA,NA,NA
2015-01-02,121,NA,NA,NA
2015-01-03,121,NA,NA,NA
2015-01-04,121,46,19,6
2015-01-05,121,NA,NA,NA
2015-01-06,121,NA,NA,NA
2015-01-07,121,NA,NA,NA
2015-01-08,121,NA,NA,NA
2015-01-09,121,30,6,0
2015-01-10,121,49,25,3
2015-01-11,121,NA,NA,NA
2015-01-12,121,NA,NA,NA
2015-01-13,121,NA,NA,NA
2015-01-14,121,NA,NA,NA
2015-01-15,121,59,29,12
2015-01-16,121,NA,NA,NA
2015-01-17,121,58,14,5
2015-01-18,121,72,34,5
2015-01-19,121,NA,NA,NA
2015-01-20,121,45,15,5
2015-01-21,121,48,24,5
2015-01-22,121,51,19,7
2015-01-23,121,NA,NA,NA
2015-01-24,121,NA,NA,NA
2015-01-25,121,63,19,7
2015-01-26,121,49,15,3
2015-01-27,121,44,9,2
2015-01-28,121,NA,NA,NA
2015-01-29,121,NA,NA,NA
2015-01-30,121,34,12,4
2015-01-31,121,69,29,11
2015-02-01,121,NA,NA,NA
2015-02-02,121,69,21,4
2015-02-03,121,NA,NA,NA
2015-02-04,121,NA,NA,NA
2015-02-05,121,NA,NA,NA
2015-02-06,121,NA,NA,NA
2015-02-07,121,NA,NA,NA
2015-02-08,121,NA,NA,NA
2015-02-09,121,NA,NA,NA
2015-02-10,121,NA,NA,NA
2015-02-11,121,NA,NA,NA
2015-02-12,121,65,35,13
2015-02-13,121,NA,NA,NA
2015-02-14,121,NA,NA,NA
2015-02-15,121,35,9,2
2015-02-16,121,NA,NA,NA
2015-02-17,121,70,21,3
2015-02-18,121,NA,NA,NA
2015-02-19,121,NA,NA,NA
2015-02-20,121,67,28,4
2015-02-21,121,NA,NA,NA
2015-02-22,121,NA,NA,NA
2015-02-23,121,55,27,5
2015-02-24,121,41,16,2
2015-02-25,121,62,26,7
2015-02-26,121,NA,NA,NA
2015-02-27,121,NA,NA,NA
2015-02-28,121,NA,NA,NA
2015-03-01,121,NA,NA,NA
2015-03-02,121,37,15,3
2015-03-03,121,60,15,3
2015-03-04,121,59,22,5
2015-03-05,121,NA,NA,NA
2015-03-06,121,NA,NA,NA
2015-03-07,121,49,11,4
2015-03-08,121,61,13,3
2015-03-09,121,39,11,3
2015-03-10,121,NA,NA,NA
2015-03-11,121,NA,NA,NA
2015-03-12,121,NA,NA,NA
2015-03-13,121,NA,NA,NA
2015-03-14,121,67,17,4
2015-03-15,121,66,27,11
2015-03-16,121,NA,NA,NA
2015-03-17,121,51,10,2
2015-03-18,121,NA,NA,NA
2015-03-19,121,NA,NA,NA
2015-03-20,121,38,13,2
2015-03-21,121,NA,NA,NA
2015-03-22,121,NA,NA,NA
2015-03-23,121,NA,NA,NA
2015-03-24,121,40,13,3
2015-03-25,121,NA,NA,NA
2015-03-26,121,NA,NA,NA
2015-03-27,121,NA,NA,NA
2015-03-28,121,35,9,1
2015-03-29,121,NA,NA,NA
2015-03-30,121,NA,NA,NA
2015-03-31,121,43,20,6
2015-04-01,121,NA,NA,NA
2015-04-02,121,47,16,4
2015-04-03,121,71,21,6
2015-04-04,121,62,12,2
2015-04-05,121,42,18,5
2015-04-06,121,48,11,2
2015-04-07,121,NA,NA,NA
2015-04-08,121,69,21,6
2015-04-09,121,NA,NA,NA
2015-04-10,121,47,14,3
2015-04-11,121,68,34,12
2015-04-12,121,33,8,2
2015-04-13,121,NA,NA,NA
2015-04-14,121,NA,NA,NA
2015-04-15,121,NA,NA,NA
2015-04-16,121,NA,NA,NA
2015-04-17,121,NA,NA,NA
2015-04-18,121,30,15,5
2015-04-19,121,56,14,4
2015-04-20,121,63,15,6
2015-04-21,121,NA,NA,NA
2015-04-22,121,NA,NA,NA
2015-04-23,121,39,7,2
2015-04-24,121,31,16,4
2015-04-25,121,63,27,4
2015-04-26,121,NA,NA,NA
2015-04-27,121,NA,NA,NA
2015-04-28,121,NA,NA,NA
2015-04-29,121,53,20,6
2015-04-30,121,59,22,6
2015-05-01,121,NA,NA,NA
2015-05-02,121,43,14,5
2015-05-03,121,50,21,7
2015-05-04,121,NA,NA,NA
2015-05-05,121,48,18,6
2015-05-06,121,NA,NA,NA
2015-05-07,121,NA,NA,NA
2015-05-08,121,NA,NA,NA
2015-05-09,121,NA,NA,NA
2015-05-10,121,44,22,9
2015-05-11,121,40,9,1
2015-05-12,121,29,10,4
2015-05-13,121,NA,NA,NA
2015-05-14,121,47,19,6
2015-05-15,121,56,13,2
2015-05-16,121,72,29,10
2015-05-17,121,52,28,10
2015-05-18,121,69,25,7
2015-05-19,121,50,25,6
2015-05-20,121,62,28,8
2015-05-21,121,NA,NA,NA
2015-05-22,121,36,15,2
2015-05-23,121,59,31,12
2015-05-24,121,NA,NA,NA
2015-05-25,121,60,27,5
2015-05-26,121,NA,NA,NA
2015-05-27,121,69,21,5
2015-05-28,121,38,16,2
2015-05-29,121,36,17,3
2015-05-30,121,64,27,10
2015-05-31,121,41,10,3
2015-06-01,121,50,14,5
2015-06-02,121,NA,NA,NA
2015-06-03,121,NA,NA,NA
2015-06-04,121,NA,NA,NA
2015-06-05,121,29,14,3
2015-06-06,121,67,14,3
2015-06-07,121,40,20,5
2015-06-08,121,NA,NA,NA
2015-06-09,121,NA,NA,NA
2015-06-10,121,50,26,6
2015-06-11,121,NA,NA,NA
2015-06-12,121,NA,NA,NA
2015-06-13,121,70,15,2
2015-06-14,121,40,13,3
2015-06-15,121,NA,NA,NA
2015-06-16,121,49,25,4
2015-06-17,121,60,18,3
2015-06-18,121,28,8,2
2015-06-19,121,NA,NA,NA
2015-06-20,121,52,16,4
2015-06-21,121,NA,NA,NA
2015-06-22,121,64,23,6
2015-06-23,121,54,29,7
2015-06-24,121,NA,NA,NA
2015-06-25,121,36,12,2
2015-06-26,121,55,18,7
2015-06-27,121,NA,NA,NA
2015-06-28,121,40,12,3
2015-06-29,121,67,28,7
2015-06-30,121,NA,NA,NA
2015-07-01,121,69,21,8
2015-07-02,121,54,23,5
2015-07-03,121,NA,NA,NA
2015-07-04,121,52,16,4
2015-07-05,121,55,12,4
2015-07-06,121,65,34,13
2015-07-07,121,71,34,5
2015-07-08,121,NA,NA,NA
2015-07-09,121,NA,NA,NA
2015-07-10,121,NA,NA,NA
2015-07-11,121,NA,NA,NA
2015-07-12,121,NA,NA,NA
2015-07-13,121,NA,NA,NA
