"date","id","totalCalls","answeredCalls","sales"
2015-01-01,88,NA,NA,NA
2015-01-02,88,72,23,7
2015-01-03,88,NA,NA,NA
2015-01-04,88,NA,NA,NA
2015-01-05,88,NA,NA,NA
2015-01-06,88,68,31,13
2015-01-07,88,NA,NA,NA
2015-01-08,88,NA,NA,NA
2015-01-09,88,71,9,1
2015-01-10,88,NA,NA,NA
2015-01-11,88,NA,NA,NA
2015-01-12,88,NA,NA,NA
2015-01-13,88,NA,NA,NA
2015-01-14,88,NA,NA,NA
2015-01-15,88,NA,NA,NA
2015-01-16,88,NA,NA,NA
2015-01-17,88,NA,NA,NA
2015-01-18,88,77,24,6
2015-01-19,88,76,47,13
2015-01-20,88,NA,NA,NA
2015-01-21,88,56,16,4
2015-01-22,88,NA,NA,NA
2015-01-23,88,42,17,4
2015-01-24,88,NA,NA,NA
2015-01-25,88,NA,NA,NA
2015-01-26,88,64,17,5
2015-01-27,88,NA,NA,NA
2015-01-28,88,69,17,6
2015-01-29,88,64,29,5
2015-01-30,88,NA,NA,NA
2015-01-31,88,NA,NA,NA
2015-02-01,88,NA,NA,NA
2015-02-02,88,NA,NA,NA
2015-02-03,88,NA,NA,NA
2015-02-04,88,NA,NA,NA
2015-02-05,88,NA,NA,NA
2015-02-06,88,NA,NA,NA
2015-02-07,88,NA,NA,NA
2015-02-08,88,NA,NA,NA
2015-02-09,88,57,36,7
2015-02-10,88,NA,NA,NA
2015-02-11,88,71,13,3
2015-02-12,88,48,11,1
2015-02-13,88,NA,NA,NA
2015-02-14,88,NA,NA,NA
2015-02-15,88,NA,NA,NA
2015-02-16,88,NA,NA,NA
2015-02-17,88,NA,NA,NA
2015-02-18,88,76,15,4
2015-02-19,88,38,17,6
2015-02-20,88,49,24,9
2015-02-21,88,32,16,2
2015-02-22,88,54,17,2
2015-02-23,88,NA,NA,NA
2015-02-24,88,50,15,3
2015-02-25,88,NA,NA,NA
2015-02-26,88,NA,NA,NA
2015-02-27,88,NA,NA,NA
2015-02-28,88,NA,NA,NA
2015-03-01,88,NA,NA,NA
2015-03-02,88,27,12,4
2015-03-03,88,37,17,5
2015-03-04,88,NA,NA,NA
2015-03-05,88,39,13,3
2015-03-06,88,NA,NA,NA
2015-03-07,88,NA,NA,NA
2015-03-08,88,NA,NA,NA
2015-03-09,88,NA,NA,NA
2015-03-10,88,NA,NA,NA
2015-03-11,88,NA,NA,NA
2015-03-12,88,NA,NA,NA
2015-03-13,88,NA,NA,NA
2015-03-14,88,NA,NA,NA
2015-03-15,88,NA,NA,NA
2015-03-16,88,NA,NA,NA
2015-03-17,88,NA,NA,NA
2015-03-18,88,NA,NA,NA
2015-03-19,88,NA,NA,NA
2015-03-20,88,NA,NA,NA
2015-03-21,88,NA,NA,NA
2015-03-22,88,NA,NA,NA
2015-03-23,88,27,7,2
2015-03-24,88,NA,NA,NA
2015-03-25,88,NA,NA,NA
2015-03-26,88,NA,NA,NA
2015-03-27,88,NA,NA,NA
2015-03-28,88,60,10,2
