"date","id","totalCalls","answeredCalls","sales"
2015-01-01,10,NA,NA,NA
2015-01-02,10,NA,NA,NA
2015-01-03,10,NA,NA,NA
2015-01-04,10,55,25,6
2015-01-05,10,NA,NA,NA
2015-01-06,10,NA,NA,NA
2015-01-07,10,NA,NA,NA
2015-01-08,10,NA,NA,NA
2015-01-09,10,NA,NA,NA
2015-01-10,10,NA,NA,NA
2015-01-11,10,NA,NA,NA
2015-01-12,10,NA,NA,NA
2015-01-13,10,NA,NA,NA
2015-01-14,10,NA,NA,NA
2015-01-15,10,NA,NA,NA
2015-01-16,10,NA,NA,NA
2015-01-17,10,NA,NA,NA
2015-01-18,10,NA,NA,NA
2015-01-19,10,NA,NA,NA
2015-01-20,10,NA,NA,NA
2015-01-21,10,NA,NA,NA
2015-01-22,10,28,10,4
2015-01-23,10,NA,NA,NA
2015-01-24,10,NA,NA,NA
2015-01-25,10,NA,NA,NA
2015-01-26,10,NA,NA,NA
2015-01-27,10,47,13,2
2015-01-28,10,NA,NA,NA
2015-01-29,10,42,26,7
2015-01-30,10,NA,NA,NA
2015-01-31,10,NA,NA,NA
2015-02-01,10,NA,NA,NA
2015-02-02,10,NA,NA,NA
2015-02-03,10,NA,NA,NA
2015-02-04,10,NA,NA,NA
2015-02-05,10,66,35,8
2015-02-06,10,NA,NA,NA
2015-02-07,10,NA,NA,NA
2015-02-08,10,63,26,9
2015-02-09,10,NA,NA,NA
2015-02-10,10,NA,NA,NA
2015-02-11,10,38,12,3
2015-02-12,10,NA,NA,NA
2015-02-13,10,NA,NA,NA
2015-02-14,10,43,19,4
2015-02-15,10,NA,NA,NA
2015-02-16,10,NA,NA,NA
2015-02-17,10,NA,NA,NA
2015-02-18,10,NA,NA,NA
2015-02-19,10,NA,NA,NA
2015-02-20,10,NA,NA,NA
2015-02-21,10,33,11,4
2015-02-22,10,NA,NA,NA
2015-02-23,10,NA,NA,NA
2015-02-24,10,NA,NA,NA
2015-02-25,10,NA,NA,NA
2015-02-26,10,NA,NA,NA
2015-02-27,10,NA,NA,NA
2015-02-28,10,79,24,10
2015-03-01,10,29,18,5
2015-03-02,10,NA,NA,NA
2015-03-03,10,NA,NA,NA
2015-03-04,10,NA,NA,NA
2015-03-05,10,NA,NA,NA
2015-03-06,10,NA,NA,NA
2015-03-07,10,NA,NA,NA
2015-03-08,10,75,31,3
2015-03-09,10,NA,NA,NA
2015-03-10,10,30,17,6
2015-03-11,10,NA,NA,NA
2015-03-12,10,NA,NA,NA
2015-03-13,10,74,37,12
2015-03-14,10,NA,NA,NA
2015-03-15,10,NA,NA,NA
2015-03-16,10,NA,NA,NA
2015-03-17,10,NA,NA,NA
2015-03-18,10,NA,NA,NA
2015-03-19,10,25,13,4
2015-03-20,10,NA,NA,NA
2015-03-21,10,48,12,3
2015-03-22,10,49,21,1
2015-03-23,10,NA,NA,NA
2015-03-24,10,70,29,8
2015-03-25,10,NA,NA,NA
2015-03-26,10,NA,NA,NA
2015-03-27,10,64,36,9
2015-03-28,10,NA,NA,NA
2015-03-29,10,NA,NA,NA
2015-03-30,10,78,37,5
2015-03-31,10,NA,NA,NA
2015-04-01,10,NA,NA,NA
2015-04-02,10,NA,NA,NA
2015-04-03,10,NA,NA,NA
2015-04-04,10,NA,NA,NA
