"date","id","totalCalls","answeredCalls","sales"
2015-01-01,136,NA,NA,NA
2015-01-02,136,NA,NA,NA
2015-01-03,136,NA,NA,NA
2015-01-04,136,31,14,5
2015-01-05,136,NA,NA,NA
2015-01-06,136,NA,NA,NA
2015-01-07,136,23,6,1
2015-01-08,136,20,5,0
2015-01-09,136,NA,NA,NA
2015-01-10,136,28,4,0
2015-01-11,136,NA,NA,NA
2015-01-12,136,NA,NA,NA
2015-01-13,136,NA,NA,NA
2015-01-14,136,NA,NA,NA
2015-01-15,136,NA,NA,NA
2015-01-16,136,NA,NA,NA
2015-01-17,136,46,13,1
2015-01-18,136,NA,NA,NA
2015-01-19,136,NA,NA,NA
2015-01-20,136,NA,NA,NA
2015-01-21,136,NA,NA,NA
2015-01-22,136,NA,NA,NA
2015-01-23,136,NA,NA,NA
2015-01-24,136,NA,NA,NA
2015-01-25,136,NA,NA,NA
2015-01-26,136,NA,NA,NA
2015-01-27,136,NA,NA,NA
2015-01-28,136,NA,NA,NA
2015-01-29,136,46,21,7
2015-01-30,136,NA,NA,NA
2015-01-31,136,NA,NA,NA
2015-02-01,136,NA,NA,NA
2015-02-02,136,NA,NA,NA
2015-02-03,136,NA,NA,NA
2015-02-04,136,NA,NA,NA
2015-02-05,136,NA,NA,NA
2015-02-06,136,NA,NA,NA
2015-02-07,136,NA,NA,NA
2015-02-08,136,NA,NA,NA
2015-02-09,136,NA,NA,NA
2015-02-10,136,NA,NA,NA
2015-02-11,136,41,25,5
2015-02-12,136,27,16,3
2015-02-13,136,33,19,5
2015-02-14,136,NA,NA,NA
2015-02-15,136,NA,NA,NA
2015-02-16,136,33,17,3
2015-02-17,136,21,3,0
2015-02-18,136,NA,NA,NA
2015-02-19,136,28,7,1
2015-02-20,136,NA,NA,NA
2015-02-21,136,47,10,1
2015-02-22,136,NA,NA,NA
2015-02-23,136,NA,NA,NA
2015-02-24,136,45,21,7
2015-02-25,136,NA,NA,NA
2015-02-26,136,NA,NA,NA
2015-02-27,136,NA,NA,NA
2015-02-28,136,47,27,7
2015-03-01,136,NA,NA,NA
2015-03-02,136,NA,NA,NA
2015-03-03,136,NA,NA,NA
2015-03-04,136,NA,NA,NA
2015-03-05,136,NA,NA,NA
2015-03-06,136,49,26,8
2015-03-07,136,NA,NA,NA
2015-03-08,136,NA,NA,NA
2015-03-09,136,NA,NA,NA
2015-03-10,136,NA,NA,NA
2015-03-11,136,NA,NA,NA
2015-03-12,136,44,22,6
2015-03-13,136,NA,NA,NA
2015-03-14,136,NA,NA,NA
2015-03-15,136,NA,NA,NA
2015-03-16,136,NA,NA,NA
2015-03-17,136,27,9,2
2015-03-18,136,NA,NA,NA
2015-03-19,136,NA,NA,NA
2015-03-20,136,NA,NA,NA
2015-03-21,136,NA,NA,NA
2015-03-22,136,NA,NA,NA
2015-03-23,136,49,24,8
2015-03-24,136,46,19,6
2015-03-25,136,NA,NA,NA
2015-03-26,136,NA,NA,NA
2015-03-27,136,36,17,4
2015-03-28,136,NA,NA,NA
2015-03-29,136,NA,NA,NA
2015-03-30,136,26,10,2
2015-03-31,136,41,9,1
2015-04-01,136,NA,NA,NA
2015-04-02,136,NA,NA,NA
2015-04-03,136,NA,NA,NA
2015-04-04,136,NA,NA,NA
2015-04-05,136,NA,NA,NA
2015-04-06,136,NA,NA,NA
2015-04-07,136,23,11,2
2015-04-08,136,NA,NA,NA
2015-04-09,136,21,13,1
2015-04-10,136,NA,NA,NA
2015-04-11,136,35,8,1
2015-04-12,136,NA,NA,NA
2015-04-13,136,17,5,0
2015-04-14,136,NA,NA,NA
2015-04-15,136,NA,NA,NA
2015-04-16,136,NA,NA,NA
2015-04-17,136,15,7,1
2015-04-18,136,NA,NA,NA
2015-04-19,136,NA,NA,NA
2015-04-20,136,20,8,0
2015-04-21,136,37,22,6
2015-04-22,136,50,15,3
2015-04-23,136,18,7,2
2015-04-24,136,30,8,1
2015-04-25,136,36,22,8
2015-04-26,136,NA,NA,NA
2015-04-27,136,NA,NA,NA
2015-04-28,136,41,24,2
2015-04-29,136,NA,NA,NA
2015-04-30,136,18,10,2
2015-05-01,136,NA,NA,NA
2015-05-02,136,NA,NA,NA
2015-05-03,136,NA,NA,NA
2015-05-04,136,NA,NA,NA
2015-05-05,136,NA,NA,NA
2015-05-06,136,NA,NA,NA
2015-05-07,136,48,30,8
2015-05-08,136,NA,NA,NA
2015-05-09,136,NA,NA,NA
2015-05-10,136,39,19,3
2015-05-11,136,49,21,5
2015-05-12,136,42,8,1
2015-05-13,136,NA,NA,NA
2015-05-14,136,NA,NA,NA
2015-05-15,136,NA,NA,NA
2015-05-16,136,NA,NA,NA
2015-05-17,136,NA,NA,NA
2015-05-18,136,42,8,1
2015-05-19,136,22,10,2
2015-05-20,136,NA,NA,NA
2015-05-21,136,NA,NA,NA
2015-05-22,136,NA,NA,NA
2015-05-23,136,NA,NA,NA
2015-05-24,136,NA,NA,NA
2015-05-25,136,NA,NA,NA
2015-05-26,136,NA,NA,NA
2015-05-27,136,42,21,3
2015-05-28,136,23,14,4
2015-05-29,136,NA,NA,NA
2015-05-30,136,NA,NA,NA
2015-05-31,136,NA,NA,NA
2015-06-01,136,NA,NA,NA
2015-06-02,136,18,5,1
2015-06-03,136,NA,NA,NA
2015-06-04,136,NA,NA,NA
2015-06-05,136,NA,NA,NA
2015-06-06,136,21,5,1
2015-06-07,136,NA,NA,NA
2015-06-08,136,42,26,6
2015-06-09,136,NA,NA,NA
2015-06-10,136,NA,NA,NA
2015-06-11,136,NA,NA,NA
2015-06-12,136,32,15,3
2015-06-13,136,NA,NA,NA
2015-06-14,136,23,10,3
2015-06-15,136,24,6,1
2015-06-16,136,NA,NA,NA
2015-06-17,136,NA,NA,NA
2015-06-18,136,NA,NA,NA
2015-06-19,136,42,18,6
2015-06-20,136,18,7,1
2015-06-21,136,NA,NA,NA
2015-06-22,136,NA,NA,NA
2015-06-23,136,NA,NA,NA
2015-06-24,136,NA,NA,NA
2015-06-25,136,28,10,1
