"date","id","totalCalls","answeredCalls","sales"
2015-01-01,160,NA,NA,NA
2015-01-02,160,31,17,3
2015-01-03,160,NA,NA,NA
2015-01-04,160,NA,NA,NA
2015-01-05,160,NA,NA,NA
2015-01-06,160,60,19,1
2015-01-07,160,28,18,3
2015-01-08,160,NA,NA,NA
2015-01-09,160,29,7,1
2015-01-10,160,35,4,1
2015-01-11,160,NA,NA,NA
2015-01-12,160,NA,NA,NA
2015-01-13,160,NA,NA,NA
2015-01-14,160,41,18,5
2015-01-15,160,NA,NA,NA
2015-01-16,160,57,18,6
2015-01-17,160,NA,NA,NA
2015-01-18,160,NA,NA,NA
2015-01-19,160,45,24,3
2015-01-20,160,35,7,1
2015-01-21,160,NA,NA,NA
2015-01-22,160,21,9,1
2015-01-23,160,60,28,5
2015-01-24,160,23,4,1
2015-01-25,160,35,14,1
2015-01-26,160,48,23,7
2015-01-27,160,60,15,4
2015-01-28,160,NA,NA,NA
2015-01-29,160,NA,NA,NA
2015-01-30,160,21,13,3
2015-01-31,160,36,21,3
2015-02-01,160,NA,NA,NA
2015-02-02,160,28,10,2
2015-02-03,160,46,20,4
2015-02-04,160,57,13,3
2015-02-05,160,NA,NA,NA
2015-02-06,160,18,11,1
2015-02-07,160,39,13,3
2015-02-08,160,NA,NA,NA
2015-02-09,160,NA,NA,NA
2015-02-10,160,NA,NA,NA
2015-02-11,160,29,11,2
2015-02-12,160,NA,NA,NA
2015-02-13,160,56,26,9
2015-02-14,160,31,11,1
2015-02-15,160,31,14,5
2015-02-16,160,48,19,5
2015-02-17,160,NA,NA,NA
2015-02-18,160,17,9,1
2015-02-19,160,44,8,0
2015-02-20,160,NA,NA,NA
2015-02-21,160,19,10,3
2015-02-22,160,34,22,1
2015-02-23,160,NA,NA,NA
2015-02-24,160,30,4,0
2015-02-25,160,45,15,1
2015-02-26,160,NA,NA,NA
2015-02-27,160,NA,NA,NA
2015-02-28,160,NA,NA,NA
2015-03-01,160,22,14,4
2015-03-02,160,24,10,2
2015-03-03,160,NA,NA,NA
2015-03-04,160,58,36,14
2015-03-05,160,58,8,3
2015-03-06,160,61,26,1
2015-03-07,160,30,6,0
2015-03-08,160,NA,NA,NA
2015-03-09,160,NA,NA,NA
2015-03-10,160,NA,NA,NA
2015-03-11,160,NA,NA,NA
2015-03-12,160,61,17,2
2015-03-13,160,33,14,3
2015-03-14,160,51,11,1
2015-03-15,160,31,14,1
2015-03-16,160,28,11,1
2015-03-17,160,23,13,3
2015-03-18,160,48,6,2
2015-03-19,160,18,9,2
2015-03-20,160,NA,NA,NA
2015-03-21,160,36,9,2
2015-03-22,160,NA,NA,NA
2015-03-23,160,56,21,8
2015-03-24,160,NA,NA,NA
2015-03-25,160,21,2,0
2015-03-26,160,16,7,2
2015-03-27,160,NA,NA,NA
2015-03-28,160,34,17,2
2015-03-29,160,38,7,2
2015-03-30,160,NA,NA,NA
2015-03-31,160,NA,NA,NA
2015-04-01,160,18,4,1
2015-04-02,160,17,2,0
2015-04-03,160,NA,NA,NA
2015-04-04,160,29,4,1
2015-04-05,160,43,27,3
2015-04-06,160,NA,NA,NA
2015-04-07,160,25,6,2
2015-04-08,160,22,2,0
2015-04-09,160,NA,NA,NA
2015-04-10,160,NA,NA,NA
2015-04-11,160,42,19,2
2015-04-12,160,NA,NA,NA
2015-04-13,160,55,14,5
2015-04-14,160,NA,NA,NA
2015-04-15,160,38,10,0
2015-04-16,160,56,11,0
