"date","id","totalCalls","answeredCalls","sales"
2015-01-01,28,NA,NA,NA
2015-01-02,28,NA,NA,NA
2015-01-03,28,NA,NA,NA
2015-01-04,28,NA,NA,NA
2015-01-05,28,NA,NA,NA
2015-01-06,28,NA,NA,NA
2015-01-07,28,NA,NA,NA
2015-01-08,28,NA,NA,NA
2015-01-09,28,NA,NA,NA
2015-01-10,28,NA,NA,NA
2015-01-11,28,NA,NA,NA
2015-01-12,28,44,13,3
2015-01-13,28,NA,NA,NA
2015-01-14,28,NA,NA,NA
2015-01-15,28,NA,NA,NA
2015-01-16,28,NA,NA,NA
2015-01-17,28,53,5,0
2015-01-18,28,34,5,0
2015-01-19,28,NA,NA,NA
2015-01-20,28,NA,NA,NA
2015-01-21,28,NA,NA,NA
2015-01-22,28,NA,NA,NA
2015-01-23,28,62,11,0
2015-01-24,28,68,23,6
2015-01-25,28,NA,NA,NA
2015-01-26,28,NA,NA,NA
2015-01-27,28,66,18,1
2015-01-28,28,83,19,3
2015-01-29,28,NA,NA,NA
2015-01-30,28,82,15,1
2015-01-31,28,NA,NA,NA
2015-02-01,28,NA,NA,NA
2015-02-02,28,NA,NA,NA
2015-02-03,28,NA,NA,NA
2015-02-04,28,71,11,2
2015-02-05,28,58,17,4
2015-02-06,28,NA,NA,NA
2015-02-07,28,41,12,2
2015-02-08,28,NA,NA,NA
2015-02-09,28,NA,NA,NA
2015-02-10,28,83,20,4
2015-02-11,28,NA,NA,NA
2015-02-12,28,NA,NA,NA
2015-02-13,28,NA,NA,NA
2015-02-14,28,53,5,0
2015-02-15,28,NA,NA,NA
2015-02-16,28,NA,NA,NA
2015-02-17,28,36,12,3
2015-02-18,28,NA,NA,NA
2015-02-19,28,NA,NA,NA
2015-02-20,28,NA,NA,NA
2015-02-21,28,NA,NA,NA
2015-02-22,28,NA,NA,NA
2015-02-23,28,60,15,4
2015-02-24,28,NA,NA,NA
2015-02-25,28,NA,NA,NA
2015-02-26,28,NA,NA,NA
2015-02-27,28,NA,NA,NA
2015-02-28,28,NA,NA,NA
2015-03-01,28,NA,NA,NA
2015-03-02,28,NA,NA,NA
2015-03-03,28,NA,NA,NA
2015-03-04,28,NA,NA,NA
2015-03-05,28,NA,NA,NA
2015-03-06,28,NA,NA,NA
2015-03-07,28,NA,NA,NA
2015-03-08,28,NA,NA,NA
2015-03-09,28,NA,NA,NA
2015-03-10,28,NA,NA,NA
2015-03-11,28,NA,NA,NA
2015-03-12,28,43,5,1
2015-03-13,28,NA,NA,NA
2015-03-14,28,NA,NA,NA
2015-03-15,28,NA,NA,NA
2015-03-16,28,NA,NA,NA
2015-03-17,28,NA,NA,NA
2015-03-18,28,37,13,2
2015-03-19,28,NA,NA,NA
2015-03-20,28,NA,NA,NA
2015-03-21,28,NA,NA,NA
2015-03-22,28,NA,NA,NA
2015-03-23,28,NA,NA,NA
2015-03-24,28,NA,NA,NA
2015-03-25,28,58,22,1
2015-03-26,28,NA,NA,NA
2015-03-27,28,70,24,2
2015-03-28,28,43,16,3
2015-03-29,28,NA,NA,NA
2015-03-30,28,NA,NA,NA
2015-03-31,28,NA,NA,NA
2015-04-01,28,90,10,2
2015-04-02,28,NA,NA,NA
2015-04-03,28,NA,NA,NA
2015-04-04,28,NA,NA,NA
2015-04-05,28,NA,NA,NA
2015-04-06,28,NA,NA,NA
2015-04-07,28,NA,NA,NA
2015-04-08,28,NA,NA,NA
2015-04-09,28,NA,NA,NA
2015-04-10,28,87,10,1
2015-04-11,28,NA,NA,NA
2015-04-12,28,NA,NA,NA
2015-04-13,28,NA,NA,NA
2015-04-14,28,NA,NA,NA
2015-04-15,28,NA,NA,NA
2015-04-16,28,42,10,1
2015-04-17,28,NA,NA,NA
2015-04-18,28,67,11,2
2015-04-19,28,NA,NA,NA
2015-04-20,28,84,13,3
2015-04-21,28,81,18,5
2015-04-22,28,NA,NA,NA
2015-04-23,28,NA,NA,NA
2015-04-24,28,NA,NA,NA
2015-04-25,28,NA,NA,NA
2015-04-26,28,NA,NA,NA
2015-04-27,28,NA,NA,NA
2015-04-28,28,NA,NA,NA
2015-04-29,28,NA,NA,NA
2015-04-30,28,NA,NA,NA
2015-05-01,28,65,25,1
2015-05-02,28,NA,NA,NA
2015-05-03,28,NA,NA,NA
2015-05-04,28,NA,NA,NA
2015-05-05,28,NA,NA,NA
2015-05-06,28,NA,NA,NA
2015-05-07,28,NA,NA,NA
2015-05-08,28,67,17,1
2015-05-09,28,NA,NA,NA
2015-05-10,28,NA,NA,NA
2015-05-11,28,NA,NA,NA
2015-05-12,28,NA,NA,NA
2015-05-13,28,NA,NA,NA
2015-05-14,28,NA,NA,NA
2015-05-15,28,NA,NA,NA
2015-05-16,28,48,17,4
2015-05-17,28,NA,NA,NA
2015-05-18,28,NA,NA,NA
2015-05-19,28,NA,NA,NA
2015-05-20,28,NA,NA,NA
2015-05-21,28,NA,NA,NA
2015-05-22,28,NA,NA,NA
2015-05-23,28,NA,NA,NA
2015-05-24,28,NA,NA,NA
2015-05-25,28,NA,NA,NA
2015-05-26,28,NA,NA,NA
2015-05-27,28,NA,NA,NA
2015-05-28,28,NA,NA,NA
2015-05-29,28,62,12,1
2015-05-30,28,NA,NA,NA
2015-05-31,28,NA,NA,NA
2015-06-01,28,NA,NA,NA
2015-06-02,28,88,25,2
2015-06-03,28,NA,NA,NA
2015-06-04,28,NA,NA,NA
2015-06-05,28,NA,NA,NA
2015-06-06,28,NA,NA,NA
2015-06-07,28,NA,NA,NA
2015-06-08,28,NA,NA,NA
2015-06-09,28,42,6,1
2015-06-10,28,NA,NA,NA
2015-06-11,28,NA,NA,NA
2015-06-12,28,NA,NA,NA
2015-06-13,28,73,9,0
2015-06-14,28,NA,NA,NA
2015-06-15,28,88,32,5
2015-06-16,28,NA,NA,NA
2015-06-17,28,NA,NA,NA
2015-06-18,28,NA,NA,NA
2015-06-19,28,NA,NA,NA
2015-06-20,28,76,30,9
2015-06-21,28,NA,NA,NA
2015-06-22,28,56,7,2
2015-06-23,28,NA,NA,NA
2015-06-24,28,NA,NA,NA
2015-06-25,28,50,14,3
2015-06-26,28,NA,NA,NA
2015-06-27,28,80,19,3
2015-06-28,28,NA,NA,NA
2015-06-29,28,31,8,0
2015-06-30,28,NA,NA,NA
2015-07-01,28,76,23,5
2015-07-02,28,NA,NA,NA
2015-07-03,28,NA,NA,NA
2015-07-04,28,NA,NA,NA
2015-07-05,28,NA,NA,NA
2015-07-06,28,NA,NA,NA
2015-07-07,28,NA,NA,NA
2015-07-08,28,NA,NA,NA
2015-07-09,28,NA,NA,NA
2015-07-10,28,90,27,1
2015-07-11,28,NA,NA,NA
2015-07-12,28,NA,NA,NA
2015-07-13,28,31,9,1
2015-07-14,28,NA,NA,NA
