"date","id","totalCalls","answeredCalls","sales"
2015-01-01,2,NA,NA,NA
2015-01-02,2,NA,NA,NA
2015-01-03,2,NA,NA,NA
2015-01-04,2,NA,NA,NA
2015-01-05,2,56,20,7
2015-01-06,2,NA,NA,NA
2015-01-07,2,NA,NA,NA
2015-01-08,2,NA,NA,NA
2015-01-09,2,49,12,2
2015-01-10,2,NA,NA,NA
2015-01-11,2,NA,NA,NA
2015-01-12,2,NA,NA,NA
2015-01-13,2,NA,NA,NA
2015-01-14,2,41,9,2
2015-01-15,2,NA,NA,NA
2015-01-16,2,NA,NA,NA
2015-01-17,2,NA,NA,NA
2015-01-18,2,46,10,3
2015-01-19,2,41,20,5
2015-01-20,2,62,14,4
2015-01-21,2,NA,NA,NA
2015-01-22,2,NA,NA,NA
2015-01-23,2,NA,NA,NA
2015-01-24,2,25,9,3
2015-01-25,2,NA,NA,NA
2015-01-26,2,NA,NA,NA
2015-01-27,2,NA,NA,NA
2015-01-28,2,NA,NA,NA
2015-01-29,2,NA,NA,NA
2015-01-30,2,NA,NA,NA
2015-01-31,2,NA,NA,NA
2015-02-01,2,NA,NA,NA
2015-02-02,2,NA,NA,NA
2015-02-03,2,47,26,6
2015-02-04,2,NA,NA,NA
2015-02-05,2,NA,NA,NA
2015-02-06,2,NA,NA,NA
2015-02-07,2,NA,NA,NA
2015-02-08,2,NA,NA,NA
2015-02-09,2,NA,NA,NA
2015-02-10,2,NA,NA,NA
2015-02-11,2,NA,NA,NA
2015-02-12,2,NA,NA,NA
2015-02-13,2,62,8,1
2015-02-14,2,NA,NA,NA
2015-02-15,2,NA,NA,NA
2015-02-16,2,NA,NA,NA
2015-02-17,2,NA,NA,NA
2015-02-18,2,NA,NA,NA
2015-02-19,2,NA,NA,NA
2015-02-20,2,NA,NA,NA
2015-02-21,2,NA,NA,NA
2015-02-22,2,36,14,5
2015-02-23,2,NA,NA,NA
2015-02-24,2,NA,NA,NA
2015-02-25,2,NA,NA,NA
2015-02-26,2,NA,NA,NA
2015-02-27,2,NA,NA,NA
2015-02-28,2,NA,NA,NA
2015-03-01,2,NA,NA,NA
2015-03-02,2,NA,NA,NA
2015-03-03,2,55,27,8
2015-03-04,2,NA,NA,NA
2015-03-05,2,76,25,9
2015-03-06,2,NA,NA,NA
2015-03-07,2,NA,NA,NA
2015-03-08,2,NA,NA,NA
2015-03-09,2,NA,NA,NA
2015-03-10,2,71,19,3
2015-03-11,2,NA,NA,NA
2015-03-12,2,NA,NA,NA
2015-03-13,2,NA,NA,NA
2015-03-14,2,NA,NA,NA
2015-03-15,2,37,21,7
