"date","id","totalCalls","answeredCalls","sales"
2015-01-01,30,NA,NA,NA
2015-01-02,30,70,36,7
2015-01-03,30,40,14,3
2015-01-04,30,NA,NA,NA
2015-01-05,30,28,12,4
2015-01-06,30,61,29,5
2015-01-07,30,NA,NA,NA
2015-01-08,30,71,22,4
2015-01-09,30,NA,NA,NA
2015-01-10,30,NA,NA,NA
2015-01-11,30,NA,NA,NA
2015-01-12,30,NA,NA,NA
2015-01-13,30,37,12,1
2015-01-14,30,NA,NA,NA
2015-01-15,30,45,15,5
2015-01-16,30,NA,NA,NA
2015-01-17,30,48,15,4
2015-01-18,30,NA,NA,NA
2015-01-19,30,NA,NA,NA
2015-01-20,30,35,15,5
2015-01-21,30,NA,NA,NA
2015-01-22,30,NA,NA,NA
2015-01-23,30,37,10,4
2015-01-24,30,61,19,5
2015-01-25,30,NA,NA,NA
2015-01-26,30,49,20,7
2015-01-27,30,NA,NA,NA
2015-01-28,30,NA,NA,NA
2015-01-29,30,NA,NA,NA
2015-01-30,30,NA,NA,NA
2015-01-31,30,NA,NA,NA
2015-02-01,30,NA,NA,NA
2015-02-02,30,39,18,4
2015-02-03,30,55,21,3
2015-02-04,30,NA,NA,NA
2015-02-05,30,26,8,2
2015-02-06,30,59,25,4
2015-02-07,30,46,19,7
2015-02-08,30,NA,NA,NA
2015-02-09,30,NA,NA,NA
2015-02-10,30,NA,NA,NA
2015-02-11,30,62,22,6
2015-02-12,30,NA,NA,NA
2015-02-13,30,46,16,4
2015-02-14,30,25,10,2
2015-02-15,30,55,20,7
2015-02-16,30,68,20,3
2015-02-17,30,NA,NA,NA
2015-02-18,30,73,24,6
2015-02-19,30,70,20,8
2015-02-20,30,62,21,7
2015-02-21,30,NA,NA,NA
2015-02-22,30,66,32,11
2015-02-23,30,42,20,4
2015-02-24,30,68,22,5
2015-02-25,30,NA,NA,NA
2015-02-26,30,57,29,4
2015-02-27,30,59,25,5
2015-02-28,30,72,22,3
2015-03-01,30,NA,NA,NA
2015-03-02,30,36,12,2
2015-03-03,30,NA,NA,NA
2015-03-04,30,50,21,2
2015-03-05,30,NA,NA,NA
2015-03-06,30,NA,NA,NA
2015-03-07,30,35,14,2
2015-03-08,30,53,21,3
2015-03-09,30,NA,NA,NA
2015-03-10,30,NA,NA,NA
2015-03-11,30,NA,NA,NA
2015-03-12,30,NA,NA,NA
2015-03-13,30,36,16,4
2015-03-14,30,NA,NA,NA
2015-03-15,30,57,24,8
2015-03-16,30,NA,NA,NA
2015-03-17,30,NA,NA,NA
2015-03-18,30,NA,NA,NA
2015-03-19,30,60,21,7
2015-03-20,30,NA,NA,NA
2015-03-21,30,NA,NA,NA
2015-03-22,30,56,23,8
2015-03-23,30,46,21,7
2015-03-24,30,41,15,5
2015-03-25,30,23,8,2
2015-03-26,30,NA,NA,NA
2015-03-27,30,NA,NA,NA
2015-03-28,30,28,14,2
2015-03-29,30,NA,NA,NA
2015-03-30,30,NA,NA,NA
2015-03-31,30,NA,NA,NA
2015-04-01,30,NA,NA,NA
2015-04-02,30,NA,NA,NA
2015-04-03,30,56,23,3
2015-04-04,30,30,12,2
2015-04-05,30,NA,NA,NA
2015-04-06,30,NA,NA,NA
2015-04-07,30,NA,NA,NA
2015-04-08,30,68,32,8
2015-04-09,30,NA,NA,NA
2015-04-10,30,24,8,2
2015-04-11,30,NA,NA,NA
2015-04-12,30,NA,NA,NA
2015-04-13,30,NA,NA,NA
2015-04-14,30,NA,NA,NA
2015-04-15,30,NA,NA,NA
2015-04-16,30,NA,NA,NA
2015-04-17,30,NA,NA,NA
2015-04-18,30,NA,NA,NA
2015-04-19,30,NA,NA,NA
2015-04-20,30,NA,NA,NA
2015-04-21,30,NA,NA,NA
2015-04-22,30,55,24,9
2015-04-23,30,57,30,10
2015-04-24,30,NA,NA,NA
2015-04-25,30,NA,NA,NA
2015-04-26,30,31,14,4
2015-04-27,30,NA,NA,NA
2015-04-28,30,25,12,2
2015-04-29,30,NA,NA,NA
2015-04-30,30,42,12,2
2015-05-01,30,NA,NA,NA
2015-05-02,30,23,11,1
2015-05-03,30,61,21,6
2015-05-04,30,71,34,11
2015-05-05,30,NA,NA,NA
2015-05-06,30,NA,NA,NA
2015-05-07,30,NA,NA,NA
2015-05-08,30,42,18,3
2015-05-09,30,NA,NA,NA
2015-05-10,30,NA,NA,NA
2015-05-11,30,51,16,4
2015-05-12,30,28,11,1
2015-05-13,30,26,11,1
2015-05-14,30,NA,NA,NA
2015-05-15,30,NA,NA,NA
2015-05-16,30,NA,NA,NA
2015-05-17,30,NA,NA,NA
2015-05-18,30,NA,NA,NA
2015-05-19,30,71,36,9
2015-05-20,30,50,20,5
2015-05-21,30,NA,NA,NA
2015-05-22,30,49,22,6
2015-05-23,30,NA,NA,NA
2015-05-24,30,NA,NA,NA
2015-05-25,30,NA,NA,NA
2015-05-26,30,48,17,3
2015-05-27,30,NA,NA,NA
2015-05-28,30,27,10,3
2015-05-29,30,NA,NA,NA
2015-05-30,30,NA,NA,NA
2015-05-31,30,58,21,4
2015-06-01,30,NA,NA,NA
2015-06-02,30,58,25,7
2015-06-03,30,NA,NA,NA
2015-06-04,30,29,10,2
2015-06-05,30,36,12,3
2015-06-06,30,27,10,2
2015-06-07,30,NA,NA,NA
2015-06-08,30,NA,NA,NA
2015-06-09,30,NA,NA,NA
2015-06-10,30,42,15,2
2015-06-11,30,NA,NA,NA
2015-06-12,30,49,24,9
2015-06-13,30,46,19,4
2015-06-14,30,NA,NA,NA
2015-06-15,30,34,17,3
2015-06-16,30,NA,NA,NA
2015-06-17,30,33,14,5
2015-06-18,30,NA,NA,NA
2015-06-19,30,NA,NA,NA
2015-06-20,30,NA,NA,NA
2015-06-21,30,33,16,5
2015-06-22,30,NA,NA,NA
2015-06-23,30,47,16,2
2015-06-24,30,NA,NA,NA
2015-06-25,30,63,19,3
2015-06-26,30,NA,NA,NA
2015-06-27,30,46,23,7
2015-06-28,30,46,22,4
2015-06-29,30,NA,NA,NA
2015-06-30,30,63,25,5
